fecha_despacho,mes_despacho,dia_semana,remitente,id_unidad,franja_horaria,codigo_nodo_entrada,nombre_nodo_entrada,ciudad_entrada,departamento_entrada,codigo_nodo_salida,nombre_nodo_salida,ciudad_salida,departamento_salida,desbalance_entrada,tipo_desbalance_entrada,marca_desbalance_entrada,marca_final_desbalance_entrada,desbalance_salida,tipo_desbalance_salida,marca_desbalance_salida,marca_final_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,otro_desbalance,marca_desbalance_operacional,marca_desbalance_clima,marca_desbalance_sistema,marca_desbalance_integridad,marca_desbalance_aguas_arriba,marca_otro_desbalance,fabricante,modelo,antiguedad_unidad,interrumpido,reenrutado
2023-08-13,8,1,Gases del Caribe,CE9277,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,20,Medio >15,true,true,29,Medio >15,true,true,334,Ramal <100Km,0,15,1,2,11,,0,1,0,1,1,0,Solar Turbines,Mars 100,19,false,false
2023-11-03,11,6,Gasnacer,CE3744,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,-5,Sin desbalance en entrada,false,false,60,Medio >15,true,true,425,Ramal <100Km,10,23,12,1,14,,1,1,1,0,1,0,Solar Turbines,Taurus 60,24,false,false
2023-01-31,1,3,Gases de la Guajira,CE4337,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,32,Medio >15,true,true,72,Alto >60,true,true,516,Troncal >300Km,21,21,3,30,26,,1,1,1,1,1,1,Solar Turbines,Centaur 40,13,false,false
2023-01-17,1,3,Gasnacer,CE1088,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,33,Medio >15,true,true,26,Medio >15,true,true,135,Regional 100-300Km,24,0,1,3,0,,1,0,0,1,0,1,Caterpillar,Centaur 40,7,false,false
2023-04-16,4,1,Surtigas,CE2355,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,32,Medio >15,true,true,44,Medio >15,true,true,132,Troncal >300Km,14,7,2,31,2,,1,1,1,1,1,1,Siemens,Taurus 60,21,false,false
2023-01-03,1,3,Gasnacer,CE2156,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,4,Bajo <15,true,false,23,Medio >15,true,true,215,Ramal <100Km,1,4,5,8,0,23,0,1,1,1,0,0,Solar Turbines,Mars 100,22,false,false
2023-11-07,11,3,Surtigas,CE7831,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,41,Medio >15,true,true,39,Medio >15,true,true,191,Ramal <100Km,18,12,5,4,1,,1,1,1,1,0,1,Solar Turbines,C15,12,false,false
2023-03-10,3,6,Gasnacer,CE0511,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,64,Alto >60,true,true,56,Medio >15,true,true,95,Regional 100-300Km,1,22,8,14,15,,0,1,1,1,1,1,Caterpillar,Centaur 40,18,false,false
2023-10-27,10,6,Surtigas,CE0083,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,56,Medio >15,true,true,29,Medio >15,true,true,532,Ramal <100Km,2,0,23,7,0,,1,0,1,1,0,1,GE Oil & Gas,C15,4,false,false
2023-04-15,4,7,Gases del Caribe,CE4188,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,59,Medio >15,true,true,65,Alto >60,true,true,648,Troncal >300Km,4,23,9,32,23,,1,1,1,1,1,1,Siemens,Mars 100,5,false,false
2023-06-27,6,3,Surtigas,CE1708,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,38,Medio >15,true,true,56,Medio >15,true,true,385,Regional 100-300Km,1,22,13,7,19,,0,1,1,1,1,1,Siemens,Taurus 60,21,false,false
2023-10-04,10,4,Gasnacer,CE7773,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,33,Medio >15,true,true,79,Alto >60,true,true,636,Ramal <100Km,15,16,27,5,12,79,1,1,1,1,1,0,Solar Turbines,C15,25,false,false
2023-07-06,7,5,Gasnacer,CE8530,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,37,Medio >15,true,true,58,Medio >15,true,true,473,Regional 100-300Km,12,1,10,28,15,,1,0,1,1,1,1,Caterpillar,Mars 100,11,false,false
2023-04-11,4,3,Surtigas,CE6564,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,7,Bajo <15,true,false,37,Medio >15,true,true,618,Ramal <100Km,0,11,1,9,6,37,0,1,0,1,1,0,Caterpillar,Centaur 40,16,false,false
2023-02-18,2,7,Gases de la Guajira,CE8124,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-3,Sin desbalance en entrada,false,false,58,Medio >15,true,true,513,Troncal >300Km,20,0,1,2,22,58,1,0,0,1,1,0,Caterpillar,Centaur 40,5,false,false
2023-02-26,2,1,Gasnacer,CE4116,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-3,Sin desbalance en entrada,false,false,57,Medio >15,true,true,342,Regional 100-300Km,19,10,7,7,12,57,1,1,1,1,1,0,Siemens,Centaur 40,17,false,false
2023-01-24,1,3,Efigas,CE1536,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,54,Medio >15,true,true,60,Medio >15,true,true,218,Troncal >300Km,6,6,14,21,13,,1,1,1,1,1,0,Caterpillar,Mars 100,15,false,false
2023-10-15,10,1,Gases de la Guajira,CE4738,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,47,Medio >15,true,true,24,Medio >15,true,true,266,Regional 100-300Km,3,2,1,25,2,,1,1,0,1,1,1,GE Oil & Gas,Mars 100,24,false,false
2023-04-05,4,4,Gases de la Guajira,CE6372,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,64,Alto >60,true,true,37,Medio >15,true,true,448,Ramal <100Km,2,14,10,7,3,37,1,1,1,1,1,0,Solar Turbines,Mars 100,22,false,false
2023-10-27,10,6,Efigas,CE8437,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,43,Medio >15,true,true,90,Alto >60,true,true,634,Regional 100-300Km,9,34,4,29,16,,1,1,1,1,1,1,Solar Turbines,Taurus 60,26,false,false
2023-02-11,2,7,Gasnacer,CE7329,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,32,Medio >15,true,true,39,Medio >15,true,true,511,Ramal <100Km,0,2,2,8,19,39,0,1,1,1,1,0,Solar Turbines,Taurus 60,7,false,false
2023-05-06,5,7,Gasnacer,CE4037,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,52,Medio >15,true,true,53,Medio >15,true,true,192,Ramal <100Km,8,10,20,15,2,,1,1,1,1,1,1,Siemens,Mars 100,20,false,false
2023-06-28,6,4,Gases de la Guajira,CE3498,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,50,Medio >15,true,true,17,Medio >15,true,true,344,Ramal <100Km,1,1,2,19,1,,0,0,1,1,0,1,Solar Turbines,C15,6,false,false
2023-01-16,1,2,Gases del Caribe,CE4847,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,64,Alto >60,true,true,60,Medio >15,true,true,354,,17,28,5,9,3,,1,1,1,1,1,1,Solar Turbines,Mars 100,27,false,false
2023-03-20,3,2,Gases de la Guajira,CE3896,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,61,Alto >60,true,true,76,Alto >60,true,true,534,Ramal <100Km,22,6,2,16,7,76,1,1,1,1,1,0,GE Oil & Gas,Taurus 60,14,false,false
2023-01-20,1,6,Efigas,CE8421,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,44,Medio >15,true,true,78,Alto >60,true,true,429,Regional 100-300Km,0,23,5,18,9,78,0,1,1,1,1,0,Siemens,C15,0,false,false
2023-07-30,7,1,Surtigas,CE2620,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,55,Medio >15,true,true,39,Medio >15,true,true,370,Regional 100-300Km,7,3,11,1,6,39,1,1,1,0,1,0,Siemens,C15,19,false,false
2023-09-03,9,1,Gases de la Guajira,CE9886,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,-3,Sin desbalance en entrada,false,false,55,Medio >15,true,true,605,Ramal <100Km,32,6,2,21,4,,1,1,1,1,1,1,Siemens,Centaur 40,22,false,false
2023-10-06,10,6,Efigas,CE9107,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,18,Medio >15,true,true,105,Alto >60,true,true,428,Regional 100-300Km,29,36,5,16,16,105,1,1,1,1,1,0,GE Oil & Gas,Mars 100,16,false,false
2023-12-21,12,5,Gasnacer,CE6364,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,31,Medio >15,true,true,36,Medio >15,true,true,355,Ramal <100Km,9,0,5,25,10,,1,0,1,1,1,1,Solar Turbines,Mars 100,19,false,false
2023-10-22,10,1,Surtigas,CE0489,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,35,Medio >15,true,true,48,Medio >15,true,true,422,Troncal >300Km,6,4,3,2,18,48,1,1,1,1,1,0,Siemens,C15,21,false,false
2023-02-25,2,7,Surtigas,CE4153,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,36,Medio >15,true,true,64,Alto >60,true,true,513,Regional 100-300Km,9,14,13,11,3,64,1,1,1,1,1,0,Caterpillar,Taurus 60,9,false,false
2023-09-21,9,5,Gases del Caribe,CE9979,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,50,Medio >15,true,true,69,Alto >60,true,true,363,,18,13,0,11,29,,1,1,0,1,1,1,Siemens,Taurus 60,23,false,false
2023-07-07,7,6,Surtigas,CE2818,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,6,Bajo <15,true,false,35,Medio >15,true,true,400,Ramal <100Km,14,16,0,9,0,,1,1,0,1,0,1,Siemens,Taurus 60,9,false,false
2023-01-26,1,5,Gases del Caribe,CE0591,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,27,Medio >15,true,true,51,Medio >15,true,true,301,Regional 100-300Km,23,14,3,13,10,,1,1,1,1,1,1,GE Oil & Gas,Centaur 40,23,false,false
2023-02-28,2,3,Gasnacer,CE0332,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-14,Sin desbalance en entrada,false,false,50,Medio >15,true,true,362,Troncal >300Km,1,5,8,4,23,50,0,1,1,1,1,0,Siemens,C15,19,false,false
2023-12-24,12,1,Gasnacer,CE2999,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,10,Bajo <15,true,false,48,Medio >15,true,true,659,,22,11,0,10,18,,1,1,0,1,1,1,Siemens,Mars 100,23,false,false
2023-04-19,4,4,Gasnacer,CE4777,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,38,Medio >15,true,true,66,Alto >60,true,true,189,,16,22,3,0,5,66,1,1,1,0,1,0,Siemens,Mars 100,3,false,false
2023-02-08,2,4,Gases del Caribe,CE2507,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,62,Alto >60,true,true,41,Medio >15,true,true,270,Troncal >300Km,2,7,8,0,17,41,1,1,1,0,1,0,Siemens,Centaur 40,22,false,false
2023-01-27,1,6,Gases del Caribe,CE9153,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,11,Bajo <15,true,false,43,Medio >15,true,true,196,Regional 100-300Km,3,9,0,15,18,,1,1,0,1,1,1,Caterpillar,C15,11,false,false
2023-02-19,2,1,Gases de la Guajira,CE6935,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,29,Medio >15,true,true,103,Alto >60,true,true,142,Regional 100-300Km,22,13,7,4,33,103,1,1,1,1,1,0,GE Oil & Gas,Centaur 40,0,false,false
2023-08-10,8,5,Efigas,CE9149,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,15,Bajo <15,true,true,30,Medio >15,true,true,601,Troncal >300Km,10,0,13,10,7,,1,0,1,1,1,1,Solar Turbines,Mars 100,23,false,false
2023-08-04,8,6,Gases del Caribe,CE2856,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,52,Medio >15,true,true,102,Alto >60,true,true,246,Regional 100-300Km,10,7,13,34,33,102,1,1,1,1,1,0,Siemens,Centaur 40,6,false,false
2023-12-07,12,5,Efigas,CE3720,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,40,Medio >15,true,true,80,Alto >60,true,true,414,Ramal <100Km,19,1,22,20,15,80,1,0,1,1,1,0,Caterpillar,Mars 100,3,false,false
2023-08-16,8,4,Gases de la Guajira,CE1831,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,49,Medio >15,true,true,37,Medio >15,true,true,140,,1,0,12,21,1,37,0,0,1,1,0,0,Caterpillar,Mars 100,2,false,false
2023-05-12,5,6,Efigas,CE0219,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,47,Medio >15,true,true,63,Alto >60,true,true,341,Troncal >300Km,12,16,0,9,8,63,1,1,0,1,1,0,Siemens,Centaur 40,14,false,false
2023-04-08,4,7,Surtigas,CE7285,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,2,Bajo <15,true,false,58,Medio >15,true,true,140,Troncal >300Km,9,21,29,1,8,,1,1,1,0,1,1,Solar Turbines,Centaur 40,29,false,false
2023-04-19,4,4,Surtigas,CE0017,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,21,Medio >15,true,true,81,Alto >60,true,true,585,,9,0,7,11,35,81,1,0,1,1,1,0,Solar Turbines,C15,27,false,false
2023-06-12,6,2,Gases de la Guajira,CE6459,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,0,Sin desbalance en entrada,false,false,15,Bajo <15,true,true,385,Regional 100-300Km,3,3,2,0,4,15,1,1,1,0,1,0,Solar Turbines,Centaur 40,9,false,false
2023-02-25,2,7,Gases del Caribe,CE0697,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,46,Medio >15,true,true,17,Medio >15,true,true,639,Ramal <100Km,4,0,2,13,5,,1,0,1,1,1,1,Caterpillar,Mars 100,1,false,false
2023-10-02,10,2,Efigas,CE1610,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,2,Bajo <15,true,false,40,Medio >15,true,true,262,Troncal >300Km,13,0,1,15,1,40,1,0,0,1,0,0,Siemens,Taurus 60,6,false,false
2023-07-19,7,4,Gases del Caribe,CE8942,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,21,Medio >15,true,true,44,Medio >15,true,true,394,Regional 100-300Km,7,8,12,0,7,44,1,1,1,0,1,0,Siemens,Mars 100,10,false,false
2023-03-01,3,4,Gasnacer,CE9738,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,57,Medio >15,true,true,42,Medio >15,true,true,244,Ramal <100Km,9,29,5,1,3,,1,1,1,0,1,1,Siemens,C15,9,false,false
2023-05-04,5,5,Efigas,CE9307,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,-15,Sin desbalance en entrada,false,false,44,Medio >15,true,true,138,,34,2,0,3,10,,1,1,0,1,1,1,GE Oil & Gas,C15,13,false,false
2023-10-14,10,7,Efigas,CE3682,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,5,Bajo <15,true,false,46,Medio >15,true,true,108,Ramal <100Km,4,1,6,10,16,46,1,0,1,1,1,0,GE Oil & Gas,Taurus 60,9,false,false
2023-09-05,9,3,Gases de la Guajira,CE5237,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,-14,Sin desbalance en entrada,false,false,72,Alto >60,true,true,224,Regional 100-300Km,1,26,10,7,26,72,0,1,1,1,1,0,GE Oil & Gas,C15,25,false,false
2023-01-31,1,3,Gases de la Guajira,CE2620,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,55,Medio >15,true,true,41,Medio >15,true,true,148,Troncal >300Km,17,1,2,16,3,41,1,0,1,1,1,0,Solar Turbines,Mars 100,1,false,false
2023-10-21,10,7,Gases de la Guajira,CE0010,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,-13,Sin desbalance en entrada,false,false,47,Medio >15,true,true,358,Troncal >300Km,27,7,12,5,0,,1,1,1,1,0,1,GE Oil & Gas,C15,2,false,false
2023-03-07,3,3,Gasnacer,CE0419,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,-8,Sin desbalance en entrada,false,false,37,Medio >15,true,true,345,Troncal >300Km,0,7,5,19,1,37,0,1,1,1,0,0,Solar Turbines,Mars 100,7,false,false
2023-02-12,2,1,Gasnacer,CE8744,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,-4,Sin desbalance en entrada,false,false,27,Medio >15,true,true,478,Regional 100-300Km,1,25,0,5,1,,0,1,0,1,0,1,Caterpillar,Mars 100,14,false,false
2023-09-09,9,7,Surtigas,CE7770,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,13,Bajo <15,true,false,80,Alto >60,true,true,655,Troncal >300Km,3,26,0,12,20,80,1,1,0,1,1,0,Siemens,Mars 100,11,false,false
2023-08-16,8,4,Gases del Caribe,CE2067,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,41,Medio >15,true,true,50,Medio >15,true,true,573,Troncal >300Km,0,2,26,3,15,50,0,1,1,1,1,0,Siemens,Mars 100,16,false,false
2023-05-01,5,2,Gases del Caribe,CE0083,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,3,Bajo <15,true,false,52,Medio >15,true,true,295,Regional 100-300Km,1,29,11,5,2,52,0,1,1,1,1,0,Caterpillar,Mars 100,0,false,false
2023-02-23,2,5,Gases del Caribe,CE7630,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,7,Bajo <15,true,false,51,Medio >15,true,true,434,Regional 100-300Km,16,11,0,6,14,51,1,1,0,1,1,0,Siemens,Taurus 60,16,false,false
2023-12-19,12,3,Gases de la Guajira,CE9272,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,34,Medio >15,true,true,58,Medio >15,true,true,164,Ramal <100Km,16,10,6,8,25,,1,1,1,1,1,1,Solar Turbines,C15,13,false,false
2023-05-07,5,1,Gases del Caribe,CE9809,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,-5,Sin desbalance en entrada,false,false,33,Medio >15,true,true,155,Regional 100-300Km,14,3,12,1,4,,1,1,1,0,1,1,Solar Turbines,Taurus 60,26,false,false
2023-04-16,4,1,Gasnacer,CE0340,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,52,Medio >15,true,true,116,Alto >60,true,true,523,Regional 100-300Km,34,1,16,25,28,116,1,0,1,1,1,0,Siemens,C15,20,false,false
2023-02-01,2,4,Gases de la Guajira,CE0291,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,27,Medio >15,true,true,21,Medio >15,true,true,228,Regional 100-300Km,4,1,4,1,18,,1,0,1,0,1,1,Solar Turbines,Centaur 40,28,false,false
2023-02-07,2,3,Gases de la Guajira,CE8154,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,13,Bajo <15,true,false,48,Medio >15,true,true,187,Troncal >300Km,26,5,1,6,3,48,1,1,0,1,1,0,Siemens,Mars 100,15,false,false
2023-04-26,4,4,Gases del Caribe,CE9229,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,42,Medio >15,true,true,41,Medio >15,true,true,442,Ramal <100Km,12,2,5,9,0,41,1,1,1,1,0,0,GE Oil & Gas,Centaur 40,3,false,false
2023-08-28,8,2,Gases de la Guajira,CE7448,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,2,Bajo <15,true,false,19,Medio >15,true,true,608,Ramal <100Km,1,3,0,12,3,,0,1,0,1,1,0,Caterpillar,Mars 100,7,false,false
2023-06-30,6,6,Efigas,CE7191,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,46,Medio >15,true,true,17,Medio >15,true,true,527,Regional 100-300Km,0,1,15,4,1,,0,0,1,1,0,1,Caterpillar,Taurus 60,7,false,false
2023-05-03,5,4,Gases de la Guajira,CE5870,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,56,Medio >15,true,true,39,Medio >15,true,true,69,Regional 100-300Km,28,3,0,2,4,39,1,1,0,1,1,0,Siemens,C15,11,false,false
2023-11-27,11,2,Efigas,CE4112,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,52,Medio >15,true,true,56,Medio >15,true,true,516,Troncal >300Km,22,5,0,6,8,56,1,1,0,1,1,0,Solar Turbines,Centaur 40,0,false,false
2023-03-03,3,6,Gases de la Guajira,CE7948,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,1,Bajo <15,true,false,44,Medio >15,true,true,626,Troncal >300Km,34,0,3,6,3,,1,0,1,1,1,1,Caterpillar,Taurus 60,14,false,false
2023-03-15,3,4,Efigas,CE4217,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,50,Medio >15,true,true,43,Medio >15,true,true,542,Troncal >300Km,4,2,16,17,16,,1,1,1,1,1,1,Siemens,C15,8,false,false
2023-01-16,1,2,Gases del Caribe,CE0448,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,33,Medio >15,true,true,43,Medio >15,true,true,606,Regional 100-300Km,2,14,7,3,4,43,1,1,1,1,1,0,GE Oil & Gas,Taurus 60,20,false,false
2023-12-31,12,1,Surtigas,CE7547,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,43,Medio >15,true,true,80,Alto >60,true,true,464,Troncal >300Km,1,28,15,10,7,80,0,1,1,1,1,0,GE Oil & Gas,Centaur 40,17,false,false
2023-07-18,7,3,Gases de la Guajira,CE4500,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,-3,Sin desbalance en entrada,false,false,74,Alto >60,true,true,123,Troncal >300Km,27,20,4,4,10,74,1,1,1,1,1,0,Caterpillar,Centaur 40,10,false,false
2023-09-09,9,7,Gasnacer,CE3921,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,-1,Sin desbalance en entrada,false,false,56,Medio >15,true,true,435,Troncal >300Km,14,3,22,8,3,56,1,1,1,1,1,0,Siemens,Taurus 60,21,false,false
2023-04-19,4,4,Gasnacer,CE4498,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,27,Medio >15,true,true,58,Medio >15,true,true,364,Ramal <100Km,0,27,1,20,3,58,0,1,0,1,1,0,GE Oil & Gas,Mars 100,12,false,false
