fecha,temp_prom,temp_min,temp_max,precipitacion,humedad,dir_viento,vel_viento,presion,id_nodo
2023-11-24,26.3,22.5,31.0,8.7,70.9,64.0,18.5,1009.6,BAQ
2023-11-25,27.4,23.7,32.4,8.4,69.5,31.0,19.0,1011.6,CTG
2023-11-26,24.9,22.0,31.5,15.1,79.5,282.0,15.5,1007.3,STM
2023-11-27,26.4,22.8,30.5,18.2,78.9,132.0,6.0,1007.8,SIN
2023-11-28,25.9,22.4,31.0,7.8,59.0,261.0,13.1,1004.3,MTR
2023-11-29,25.6,22.6,32.2,25.7,81.2,60.0,17.5,1011.6,VDP
2023-11-30,26.4,23.6,31.0,1.2,59.6,101.0,20.8,1004.2,RIO
2023-12-01,27.6,23.3,31.6,2.1,67.3,130.0,23.0,1008.0,MAM
2023-12-02,27.1,22.1,32.3,0.5,62.9,87.0,24.6,1010.9,BALLE
2023-12-03,27.2,22.7,31.7,1.2,73.7,281.0,5.3,1008.8,JOBO
2023-12-04,26.1,23.5,32.0,5.6,59.8,66.0,19.2,1007.9,BAQ
2023-12-05,28.1,22.8,30.4,14.3,74.2,81.0,17.8,1005.3,CTG
2023-12-06,27.8,23.2,30.8,4.1,75.5,284.0,11.6,1005.2,STM
2023-12-07,25.7,23.1,33.1,1.5,61.5,124.0,13.2,1010.6,SIN
2023-12-08,26.4,23.3,33.2,22.4,58.7,207.0,5.8,1008.4,MTR
2023-12-09,28.0,23.2,31.9,3.0,80.7,109.0,10.2,1008.5,VDP
2023-12-10,26.8,22.7,32.6,3.8,80.6,140.0,11.0,1010.1,RIO
2023-12-11,26.0,24.2,33.0,15.9,65.6,28.0,8.9,1007.7,MAM
2023-12-12,26.6,23.2,33.4,11.7,67.3,267.0,16.1,1010.7,BALLE
2023-12-13,26.2,23.1,30.9,9.0,65.8,206.0,10.3,1008.0,JOBO
2023-12-14,25.8,23.8,33.3,11.1,78.6,277.0,17.8,1007.6,BAQ
2023-12-15,26.5,23.7,31.4,11.1,58.7,112.0,23.6,1010.1,CTG
2023-12-16,27.8,24.3,33.7,10.7,74.4,324.0,18.4,1007.3,STM
2023-12-17,27.9,24.2,31.8,6.9,71.5,9.0,5.6,1011.9,SIN
2023-12-18,27.2,23.3,31.5,0.2,58.6,102.0,14.2,1005.4,MTR
2023-12-19,26.2,24.3,31.4,21.1,69.9,32.0,22.3,1007.4,VDP
2023-12-20,27.3,24.2,32.4,26.3,81.6,163.0,23.9,1004.4,RIO
2023-12-21,28.6,23.7,32.6,29.7,65.6,102.0,11.5,1009.1,MAM
2023-12-22,28.2,24.1,31.4,11.4,60.3,87.0,19.1,1011.7,BALLE
2023-12-23,29.0,24.2,32.8,11.1,64.6,295.0,12.4,1005.7,JOBO
2023-12-24,28.2,23.6,33.6,9.3,73.4,135.0,6.1,1005.9,BAQ
2023-12-25,28.4,24.5,33.1,5.5,80.2,357.0,21.3,1009.3,CTG
2023-12-26,27.6,24.3,31.5,7.4,62.4,232.0,23.6,1010.4,STM
2023-12-27,29.0,24.2,33.7,14.1,67.4,329.0,24.5,1005.1,SIN
2023-12-28,28.5,24.4,31.8,3.9,66.7,23.0,7.3,1005.6,MTR
2023-12-29,27.2,24.1,31.7,6.0,75.8,129.0,20.8,1010.9,VDP
2023-12-30,28.6,24.4,33.9,13.1,64.4,289.0,9.9,1006.7,RIO
2023-12-31,26.7,23.5,32.4,10.5,74.2,187.0,5.1,1008.3,MAM
2023-01-01,29.1,25.0,32.7,33.9,75.8,0.0,20.5,1011.5,MTR
2023-01-02,28.5,23.6,32.3,0.1,63.0,125.0,6.5,1007.9,VDP
2023-01-03,29.0,24.1,33.2,0.8,67.0,248.0,5.1,1007.2,RIO
2023-01-04,27.0,24.5,34.3,4.6,74.7,300.0,24.7,1007.3,MAM
2023-01-05,29.7,23.4,33.2,18.3,61.0,358.0,12.4,1008.7,BALLE
2023-01-06,28.9,24.9,34.4,2.8,63.4,235.0,11.7,1007.1,JOBO
2023-01-07,27.2,24.4,34.8,4.8,67.9,298.0,21.6,1011.9,BAQ
2023-01-08,27.6,25.2,32.4,7.2,58.8,346.0,23.3,1004.3,CTG
2023-01-09,27.9,25.0,34.3,5.5,71.0,92.0,13.8,1010.7,STM
2023-01-10,29.9,23.7,32.4,16.0,66.9,350.0,11.4,1004.4,SIN
2023-01-11,29.0,24.5,32.6,22.6,57.7,254.0,12.0,1010.2,MTR
2023-01-12,28.8,25.3,32.7,13.1,68.9,25.0,22.7,1006.9,VDP
2023-01-13,29.7,25.3,33.8,1.6,58.8,107.0,9.0,1007.0,RIO
2023-01-14,27.8,24.5,33.2,9.1,66.4,59.0,7.9,1007.8,MAM
2023-01-15,28.2,23.5,35.2,9.1,80.3,334.0,12.1,1008.4,BALLE
2023-01-16,29.0,25.2,32.9,2.9,78.9,191.0,15.8,1008.2,JOBO
2023-01-17,29.9,23.9,33.6,29.2,81.1,137.0,22.1,1011.6,BAQ
2023-01-18,30.0,24.3,33.0,32.9,71.5,294.0,15.4,1011.8,CTG
2023-01-19,28.9,25.5,33.4,9.5,58.7,11.0,12.7,1008.3,STM
2023-01-20,28.5,24.6,34.9,13.0,58.7,70.0,16.1,1004.8,SIN
2023-01-21,30.2,25.3,33.9,13.2,77.6,259.0,5.1,1006.3,MTR
2023-01-22,30.0,24.2,35.5,13.7,69.3,263.0,11.9,1011.6,VDP
2023-01-23,29.0,24.3,35.0,1.1,68.2,279.0,20.0,1011.6,RIO
2023-01-24,30.4,24.6,32.8,18.9,76.7,25.0,13.3,1004.8,MAM
2023-01-25,30.0,25.7,33.6,0.6,81.8,268.0,15.0,1007.6,BALLE
2023-01-26,30.0,25.8,35.2,9.7,76.6,238.0,11.5,1005.2,JOBO
2023-01-27,28.4,25.6,34.8,3.3,78.4,154.0,18.2,1005.3,BAQ
2023-01-28,30.8,25.7,35.3,1.0,79.9,79.0,9.3,1007.9,CTG
2023-01-29,28.5,24.0,34.1,0.2,74.1,141.0,20.9,1006.9,STM
2023-01-30,29.8,25.5,34.5,14.7,62.6,165.0,11.8,1006.2,SIN
2023-01-31,30.2,25.5,34.6,0.8,65.6,20.0,11.1,1008.9,MTR
2023-02-01,28.2,24.2,33.2,5.1,75.6,298.0,9.5,1006.0,VDP
2023-02-02,29.7,25.3,35.5,8.2,78.0,279.0,12.3,1005.2,RIO
2023-02-03,28.9,26.1,35.2,3.4,67.3,272.0,18.0,1011.0,MAM
2023-02-04,30.6,25.0,34.5,10.9,71.0,321.0,10.2,1004.8,BALLE
2023-02-05,30.5,25.0,34.5,4.6,64.2,51.0,20.1,1011.8,JOBO
2023-02-06,28.9,25.3,34.1,23.5,58.9,304.0,23.6,1009.9,BAQ
2023-02-07,30.6,25.4,33.3,18.3,73.0,352.0,23.4,1007.1,CTG
2023-02-08,29.0,24.6,36.0,16.2,79.5,65.0,12.6,1010.5,STM
2023-02-09,29.9,24.4,35.4,2.0,57.8,312.0,8.1,1009.6,SIN
2023-02-10,30.6,25.6,34.3,1.3,62.8,226.0,16.6,1011.3,MTR
2023-02-11,28.8,25.0,36.2,20.7,61.2,320.0,15.8,1010.5,VDP
2023-02-12,29.0,24.6,35.1,3.6,62.2,298.0,18.2,1007.3,RIO
2023-02-13,29.6,24.9,34.9,7.6,63.9,203.0,5.7,1011.9,MAM
2023-02-14,29.0,24.8,36.6,10.5,75.8,327.0,7.5,1009.1,BALLE
2023-02-15,30.2,25.9,36.1,9.6,57.9,157.0,9.8,1009.9,JOBO
2023-02-16,29.8,25.3,36.4,12.5,82.3,26.0,6.5,1006.4,BAQ
2023-02-17,30.4,26.4,35.1,3.9,70.9,66.0,24.5,1010.7,CTG
2023-02-18,30.2,25.6,34.4,16.0,82.4,124.0,21.1,1004.9,STM
2023-02-19,31.4,25.6,34.2,12.1,80.4,270.0,9.6,1007.5,SIN
2023-02-20,31.0,26.1,35.6,0.9,69.9,42.0,5.0,1005.8,MTR
2023-02-21,30.4,26.1,34.1,12.3,64.4,149.0,24.5,1006.2,VDP
2023-02-22,31.4,25.7,33.9,0.5,57.8,218.0,7.2,1007.2,RIO
2023-02-23,29.5,25.7,36.5,9.3,59.9,252.0,22.0,1010.2,MAM
2023-02-24,31.9,25.5,35.5,4.9,70.3,266.0,5.9,1005.9,BALLE
2023-02-25,29.2,26.5,35.7,7.5,71.7,321.0,12.4,1009.2,JOBO
2023-02-26,30.4,26.4,34.2,5.2,75.9,253.0,11.0,1004.5,BAQ
2023-02-27,29.9,24.7,37.0,2.4,67.4,354.0,11.5,1010.5,CTG
2023-02-28,31.7,25.6,36.3,0.6,62.3,6.0,9.2,1010.1,STM
2023-03-01,29.6,25.6,36.3,0.0,68.0,346.0,21.1,1006.8,SIN
2023-03-02,29.7,26.7,36.1,0.6,60.3,226.0,21.8,1008.3,MTR
2023-03-03,31.4,26.1,35.1,10.5,70.5,216.0,7.9,1011.6,VDP
2023-03-04,31.5,25.5,34.7,0.8,67.7,359.0,23.1,1009.3,RIO
2023-03-05,29.9,24.8,36.1,5.9,62.2,217.0,10.3,1008.9,MAM
2023-03-06,31.5,26.4,34.2,17.0,65.5,298.0,16.0,1005.7,BALLE
2023-03-07,29.8,24.9,37.2,8.1,60.6,242.0,18.0,1007.7,JOBO
2023-03-08,32.1,25.7,34.3,3.1,75.7,351.0,13.6,1005.3,BAQ
2023-03-09,31.4,25.3,36.6,34.2,77.5,246.0,7.4,1008.8,CTG
2023-03-10,30.1,25.8,35.3,10.1,81.1,217.0,18.8,1006.5,STM
2023-03-11,30.3,26.1,36.3,20.8,71.2,142.0,22.8,1010.8,SIN
2023-03-12,31.9,25.2,36.9,24.5,61.2,46.0,8.6,1008.1,MTR
2023-03-13,30.2,25.2,35.6,16.3,79.3,105.0,6.5,1005.7,VDP
2023-03-14,30.6,25.8,35.5,11.1,64.4,48.0,20.5,1008.0,RIO
2023-03-15,31.4,26.7,34.7,15.1,69.5,240.0,7.6,1011.7,MAM
2023-03-16,31.1,25.8,34.4,0.3,64.1,44.0,17.5,1009.7,BALLE
2023-03-17,29.6,25.9,35.4,16.4,71.3,54.0,11.8,1010.5,JOBO
2023-03-18,29.7,25.7,35.9,8.7,75.3,222.0,17.8,1005.0,BAQ
2023-03-19,29.7,26.5,37.1,14.8,76.6,173.0,19.9,1011.2,CTG
2023-03-20,31.7,26.3,36.5,0.6,68.9,27.0,23.0,1004.5,STM
2023-03-21,30.0,26.3,36.5,16.5,74.2,328.0,15.7,1011.4,SIN
2023-03-22,31.8,26.0,35.5,1.0,69.7,19.0,9.5,1004.5,MTR
2023-03-23,31.4,26.6,35.4,6.1,68.1,148.0,18.0,1009.3,VDP
2023-03-24,31.8,25.2,36.1,13.0,69.4,228.0,12.2,1010.1,RIO
2023-03-25,29.6,26.4,36.2,15.2,80.7,10.0,12.4,1006.1,MAM
2023-03-26,31.3,25.9,36.4,19.2,76.2,205.0,18.0,1004.8,BALLE
2023-03-27,30.7,25.1,34.7,2.6,68.8,120.0,5.5,1006.3,JOBO
2023-03-28,29.9,26.4,35.9,11.9,80.0,5.0,7.3,1009.0,BAQ
2023-03-29,30.5,26.4,34.5,0.4,78.8,233.0,15.3,1011.2,CTG
2023-03-30,32.1,26.6,36.5,8.8,80.5,45.0,12.9,1011.4,STM
2023-03-31,30.3,26.9,35.6,2.8,66.3,240.0,9.0,1010.2,SIN
2023-04-01,31.6,25.9,34.8,18.3,61.1,306.0,14.4,1006.5,MTR
2023-04-02,31.9,25.8,36.0,4.2,73.4,53.0,19.7,1006.5,VDP
2023-04-03,32.0,26.7,35.1,0.1,68.5,139.0,12.0,1010.8,RIO
2023-04-04,29.7,26.8,36.2,0.1,64.3,27.0,7.8,1008.0,MAM
2023-04-05,29.5,26.0,36.4,4.2,61.8,120.0,10.2,1008.3,BALLE
2023-04-06,30.5,26.6,37.4,5.0,61.2,246.0,6.3,1008.7,JOBO
2023-04-07,31.1,25.8,34.9,0.5,73.1,11.0,22.7,1005.5,BAQ
2023-04-08,30.2,25.8,35.4,2.7,74.5,189.0,6.3,1004.3,CTG
2023-04-09,31.0,25.7,34.7,4.5,72.2,298.0,23.1,1010.5,STM
2023-04-10,31.9,25.1,36.4,0.3,77.8,49.0,5.3,1005.1,SIN
2023-04-11,31.4,25.1,36.5,30.1,71.4,263.0,6.4,1006.3,MTR
2023-04-12,29.8,25.5,35.2,12.1,76.0,168.0,14.0,1008.7,VDP
2023-04-13,30.2,25.7,35.8,0.1,70.6,155.0,23.4,1011.7,RIO
2023-04-14,29.8,26.8,36.3,22.2,59.2,216.0,14.0,1007.8,MAM
2023-04-15,30.1,26.2,36.2,17.2,76.0,283.0,21.5,1005.6,BALLE
2023-04-16,31.5,25.2,35.1,9.0,69.9,333.0,23.0,1007.0,JOBO
2023-04-17,31.3,25.3,37.2,14.6,71.3,60.0,12.4,1008.9,BAQ
2023-04-18,32.4,26.9,37.2,3.8,82.2,69.0,9.0,1007.0,CTG
2023-04-19,30.7,25.5,36.3,8.2,72.6,323.0,16.7,1006.7,STM
2023-04-20,31.1,25.6,35.9,0.6,69.7,174.0,5.7,1011.1,SIN
2023-04-21,32.2,25.7,34.6,6.4,62.1,36.0,8.3,1011.1,MTR
2023-04-22,30.6,25.0,34.6,22.5,60.9,163.0,13.6,1009.6,VDP
2023-04-23,31.9,25.3,36.1,18.2,71.0,220.0,12.5,1009.9,RIO
2023-04-24,30.2,25.4,37.1,1.5,79.8,32.0,10.3,1008.9,MAM
2023-04-25,29.9,25.7,36.8,6.4,73.4,47.0,18.7,1006.7,BALLE
2023-04-26,31.8,25.6,37.1,18.0,69.0,58.0,7.5,1009.3,JOBO
2023-04-27,29.3,25.9,34.4,12.9,69.4,319.0,11.5,1008.1,BAQ
2023-04-28,29.7,25.9,35.8,3.9,73.1,343.0,12.2,1006.5,CTG
2023-04-29,30.9,26.5,36.2,30.6,69.1,203.0,13.5,1005.8,STM
2023-04-30,31.2,26.2,35.1,7.5,72.8,210.0,14.4,1007.8,SIN
2023-05-01,30.3,25.9,34.5,20.9,58.9,61.0,18.8,1008.6,MTR
2023-05-02,30.9,25.8,36.2,0.8,59.2,114.0,16.1,1005.5,VDP
2023-05-03,29.5,24.9,36.1,13.3,79.2,134.0,7.4,1008.4,RIO
2023-05-04,29.7,26.1,36.7,7.4,78.0,158.0,11.0,1007.1,MAM
2023-05-05,29.6,26.2,36.2,24.9,76.0,213.0,22.6,1004.9,BALLE
2023-05-06,30.5,25.9,37.0,12.7,59.6,90.0,10.3,1005.5,JOBO
2023-05-07,30.5,26.2,36.3,7.4,59.1,285.0,9.0,1008.1,BAQ
2023-05-08,31.7,25.3,36.5,4.8,62.9,181.0,13.9,1010.9,CTG
2023-05-09,31.4,24.7,34.9,20.9,76.1,301.0,13.1,1010.6,STM
2023-05-10,31.1,26.5,34.7,11.9,78.3,164.0,7.1,1011.4,SIN
2023-05-11,29.5,24.6,34.6,17.6,77.1,163.0,13.7,1010.7,MTR
2023-05-12,29.8,26.0,36.2,3.3,77.7,93.0,24.2,1005.3,VDP
2023-05-13,29.5,25.6,35.1,10.8,70.5,194.0,8.4,1008.7,RIO
2023-05-14,29.8,26.4,35.3,24.4,68.3,204.0,17.6,1008.8,MAM
2023-05-15,28.9,26.4,34.8,12.8,73.4,307.0,21.3,1010.9,BALLE
2023-05-16,29.1,25.5,36.5,17.2,60.6,324.0,5.7,1010.1,JOBO
2023-05-17,31.4,25.2,36.5,5.0,61.2,232.0,18.6,1004.8,BAQ
2023-05-18,31.4,25.1,34.0,0.8,60.7,178.0,8.1,1008.6,CTG
2023-05-19,29.8,24.8,34.5,5.9,62.9,85.0,24.9,1004.6,STM
2023-05-20,29.3,25.9,34.7,6.5,59.3,113.0,21.4,1009.5,SIN
2023-05-21,30.8,25.4,35.3,5.4,62.2,187.0,6.2,1005.1,MTR
2023-05-22,29.1,25.6,35.2,0.9,80.3,117.0,7.9,1009.5,VDP
2023-05-23,30.0,26.0,35.7,10.4,63.6,81.0,9.5,1004.2,RIO
2023-05-24,30.7,24.6,33.6,3.1,75.0,56.0,23.1,1008.3,MAM
2023-05-25,28.7,25.7,33.5,6.4,81.4,140.0,19.2,1005.3,BALLE
2023-05-26,30.9,26.2,34.2,25.9,67.0,259.0,20.4,1005.5,JOBO
2023-05-27,29.3,24.4,35.5,8.6,82.1,274.0,23.2,1010.3,BAQ
2023-05-28,30.7,25.1,34.9,15.4,78.2,342.0,7.7,1011.6,CTG
2023-05-29,28.9,25.7,34.1,8.9,81.2,171.0,12.3,1007.7,STM
2023-05-30,28.7,24.3,33.6,0.2,74.2,338.0,6.4,1009.0,SIN
2023-05-31,29.6,25.8,36.0,27.0,57.5,308.0,16.6,1004.3,MTR
2023-06-01,29.2,25.5,33.7,7.4,82.0,82.0,9.5,1007.0,VDP
2023-06-02,30.3,25.2,35.4,1.8,58.3,321.0,18.2,1010.1,RIO
2023-06-03,29.7,24.1,35.8,11.2,72.2,313.0,20.6,1008.2,MAM
2023-06-04,29.4,25.7,35.5,24.1,75.4,167.0,23.9,1008.9,BALLE
2023-06-05,28.7,25.4,34.3,2.3,81.1,163.0,21.8,1009.3,JOBO
2023-06-06,29.7,24.4,33.9,16.7,58.9,13.0,20.3,1004.4,BAQ
2023-06-07,30.5,23.9,33.9,4.4,80.0,188.0,6.0,1011.2,CTG
2023-06-08,29.7,24.7,35.2,30.2,75.5,27.0,15.6,1005.2,STM
2023-06-09,29.5,25.3,35.4,16.1,81.3,34.0,9.3,1004.8,SIN
2023-06-10,28.2,23.9,35.5,7.8,75.5,262.0,12.3,1008.9,MTR
2023-06-11,29.0,25.3,35.0,8.9,60.6,241.0,24.1,1010.5,VDP
2023-06-12,28.9,24.1,33.8,1.1,76.0,197.0,19.6,1004.2,RIO
2023-06-13,27.9,24.7,35.0,19.3,60.1,101.0,12.0,1006.8,MAM
2023-06-14,28.8,25.2,34.2,12.2,64.3,37.0,17.3,1011.7,BALLE
2023-06-15,29.0,23.9,34.8,21.7,80.6,332.0,8.7,1010.3,JOBO
2023-06-16,27.7,24.4,32.4,4.0,67.0,219.0,22.4,1010.2,BAQ
2023-06-17,27.9,24.7,33.5,3.2,61.9,267.0,10.0,1011.6,CTG
2023-06-18,29.4,24.0,33.4,15.2,76.9,29.0,13.8,1005.6,STM
2023-06-19,29.6,24.9,33.3,0.2,64.9,31.0,7.4,1005.9,SIN
2023-06-20,27.6,24.3,34.6,2.6,77.4,13.0,24.2,1004.8,MTR
2023-06-21,29.7,24.2,32.4,21.5,68.8,80.0,11.8,1008.6,VDP
2023-06-22,27.1,23.8,34.9,12.1,78.5,255.0,21.4,1006.4,RIO
2023-06-23,29.3,25.2,32.4,6.8,70.1,262.0,24.8,1005.7,MAM
2023-06-24,28.1,24.4,33.6,0.2,68.0,154.0,15.8,1009.0,BALLE
2023-06-25,27.7,24.3,34.0,31.7,72.5,236.0,7.7,1008.2,JOBO
2023-06-26,27.3,24.0,33.3,1.8,60.4,353.0,21.5,1004.8,BAQ
2023-06-27,29.7,23.6,34.0,3.6,67.1,311.0,22.8,1004.9,CTG
2023-06-28,27.7,24.7,32.8,1.3,80.8,56.0,22.5,1006.0,STM
2023-06-29,28.4,25.0,33.4,9.8,59.1,332.0,9.9,1009.5,SIN
2023-06-30,29.5,24.8,32.8,1.6,69.8,47.0,18.5,1011.3,MTR
2023-07-01,28.0,23.1,33.7,11.0,60.0,156.0,15.4,1009.6,VDP
2023-07-02,28.2,24.6,33.3,15.0,74.2,136.0,23.1,1011.3,RIO
2023-07-03,27.9,23.2,31.4,6.2,78.4,85.0,17.2,1008.5,MAM
2023-07-04,28.5,24.6,31.7,5.1,82.4,59.0,8.8,1009.2,BALLE
2023-07-05,27.2,23.2,31.8,1.1,80.9,135.0,24.1,1007.5,JOBO
2023-07-06,26.5,23.3,32.7,22.3,80.7,159.0,8.7,1006.9,BAQ
2023-07-07,27.4,24.2,34.1,20.9,68.5,223.0,19.3,1006.4,CTG
2023-07-08,28.2,23.7,31.6,8.3,81.4,166.0,13.8,1006.9,STM
2023-07-09,27.9,24.5,32.7,19.1,66.1,175.0,13.3,1011.8,SIN
2023-07-10,26.4,24.1,32.9,13.8,77.2,279.0,5.2,1005.8,MTR
2023-07-11,27.1,24.4,32.4,13.8,76.1,274.0,12.0,1009.5,VDP
2023-07-12,26.2,24.0,31.8,1.9,58.6,167.0,15.8,1011.9,RIO
2023-07-13,27.5,23.5,32.1,0.9,78.8,129.0,15.9,1009.4,MAM
2023-07-14,28.2,24.1,31.6,1.1,70.3,126.0,23.3,1005.6,BALLE
2023-07-15,26.2,23.9,31.0,5.5,65.5,32.0,21.6,1005.2,JOBO
2023-07-16,25.8,22.6,31.7,6.2,82.1,359.0,18.3,1006.8,BAQ
2023-07-17,28.0,23.1,33.0,5.8,58.0,293.0,15.6,1010.7,CTG
2023-07-18,26.4,24.0,31.7,0.0,66.4,212.0,20.6,1009.1,STM
2023-07-19,26.6,23.5,31.2,13.9,61.0,222.0,20.4,1006.4,SIN
2023-07-20,27.1,22.8,30.9,24.4,79.2,271.0,18.5,1004.0,MTR
2023-07-21,25.9,23.2,33.3,3.5,60.3,254.0,19.3,1011.3,VDP
2023-07-22,28.2,22.5,31.9,4.1,65.1,213.0,5.6,1009.8,RIO
2023-07-23,25.5,22.8,31.4,0.3,73.1,293.0,12.5,1009.3,MAM
2023-07-24,27.8,22.7,30.7,0.3,69.7,58.0,11.5,1004.7,BALLE
2023-07-25,27.8,23.3,31.9,7.7,68.0,213.0,23.4,1010.2,JOBO
2023-07-26,26.6,23.4,30.6,21.1,81.2,57.0,19.1,1009.6,BAQ
2023-07-27,27.0,23.6,30.8,1.3,70.3,22.0,19.5,1005.4,CTG
2023-07-28,27.5,22.5,33.1,3.6,78.1,30.0,5.4,1010.7,STM
2023-07-29,25.6,22.5,30.9,4.4,70.7,271.0,6.4,1007.3,SIN
2023-07-30,25.8,22.8,32.9,12.8,80.5,315.0,23.9,1006.0,MTR
2023-07-31,26.2,22.6,31.7,17.3,65.1,31.0,18.4,1007.6,VDP
2023-08-01,27.4,22.1,30.3,8.0,73.3,1.0,22.5,1011.7,RIO
2023-08-02,25.7,22.1,30.9,2.9,75.1,38.0,19.5,1011.2,MAM
2023-08-03,25.7,23.4,31.2,31.2,68.1,261.0,8.7,1006.0,BALLE
2023-08-04,26.6,22.2,32.2,4.9,77.9,79.0,14.2,1008.0,JOBO
2023-08-05,26.3,23.9,30.0,0.8,60.1,309.0,6.3,1009.2,BAQ
2023-08-06,27.1,23.5,30.0,5.3,70.2,22.0,19.8,1006.3,CTG
2023-08-07,26.8,22.7,31.4,26.0,79.9,192.0,15.8,1007.9,STM
2023-08-08,26.3,22.9,31.6,3.3,65.5,133.0,24.4,1005.8,SIN
2023-08-09,25.8,23.0,31.8,24.0,67.7,164.0,19.2,1007.2,MTR
2023-08-10,26.3,22.2,30.7,2.9,61.7,48.0,7.2,1011.9,VDP
2023-08-11,24.7,22.4,31.5,5.7,82.5,346.0,15.3,1009.5,RIO
2023-08-12,26.2,21.9,32.1,9.7,58.3,277.0,14.4,1008.6,MAM
2023-08-13,26.5,23.3,31.9,30.0,72.5,348.0,16.4,1007.6,BALLE
2023-08-14,25.7,21.8,32.3,26.8,67.5,105.0,16.9,1004.8,JOBO
2023-08-15,27.1,22.8,32.4,7.1,66.5,172.0,24.4,1007.2,BAQ
2023-08-16,26.0,22.1,30.0,2.8,79.9,185.0,16.7,1006.0,CTG
2023-08-17,24.5,22.6,30.0,21.1,75.4,199.0,7.5,1011.5,STM
2023-08-18,26.5,22.1,31.0,5.2,72.3,353.0,18.3,1008.7,SIN
2023-08-19,26.2,23.3,29.3,14.6,70.4,96.0,6.5,1010.2,MTR
2023-08-20,25.2,22.6,30.9,6.7,65.8,130.0,8.1,1010.2,VDP
2023-08-21,25.5,22.9,29.3,12.2,70.1,51.0,11.3,1004.8,RIO
2023-08-22,26.0,22.3,30.6,31.3,68.1,144.0,8.4,1006.9,MAM
2023-08-23,25.2,22.9,31.5,0.3,82.4,3.0,18.8,1004.6,BALLE
2023-08-24,25.1,23.1,29.4,8.2,59.2,291.0,20.0,1005.7,JOBO
2023-08-25,26.7,21.8,31.6,0.0,68.3,329.0,20.0,1006.9,BAQ
2023-08-26,24.3,21.8,31.8,1.6,74.0,219.0,20.3,1009.8,CTG
2023-08-27,25.7,23.1,29.8,4.2,62.4,107.0,12.5,1009.7,STM
2023-08-28,25.7,22.9,30.5,5.8,82.3,261.0,21.4,1007.0,SIN
2023-08-29,25.6,21.4,30.4,5.1,77.0,79.0,5.4,1006.4,MTR
2023-08-30,25.2,22.7,30.2,0.0,64.7,192.0,7.1,1011.3,VDP
2023-08-31,25.2,23.1,31.0,1.3,59.1,117.0,19.6,1006.6,RIO
2023-09-01,25.0,21.4,29.2,22.5,81.2,253.0,20.8,1011.7,MAM
2023-09-02,26.3,22.1,29.6,9.8,72.3,31.0,6.2,1006.9,BALLE
2023-09-03,25.2,22.1,30.0,2.0,69.2,308.0,10.6,1009.2,JOBO
2023-09-04,25.9,21.4,29.8,31.6,65.5,334.0,24.6,1006.5,BAQ
2023-09-05,25.0,22.8,28.8,2.3,79.0,126.0,16.4,1004.2,CTG
2023-09-06,25.6,22.5,30.3,15.5,61.2,193.0,6.0,1011.8,STM
2023-09-07,26.6,22.6,31.2,0.1,60.8,318.0,8.0,1011.0,SIN
2023-09-08,24.7,22.7,31.4,5.6,68.7,3.0,24.7,1008.6,MTR
2023-09-09,23.9,21.5,30.7,4.9,72.9,221.0,6.8,1006.0,VDP
2023-09-10,26.4,22.5,29.3,1.9,72.5,72.0,16.5,1004.9,RIO
2023-09-11,24.9,22.1,31.4,5.9,65.5,181.0,23.0,1005.3,MAM
2023-09-12,24.1,22.8,30.7,0.5,68.7,106.0,13.2,1011.2,BALLE
2023-09-13,25.5,22.1,30.9,23.0,75.7,351.0,22.0,1009.1,JOBO
2023-09-14,25.6,22.2,30.7,0.9,65.9,58.0,13.7,1007.4,BAQ
2023-09-15,24.4,21.5,30.6,3.5,63.0,90.0,10.0,1009.6,CTG
2023-09-16,26.4,22.8,28.7,13.7,63.3,358.0,10.8,1007.4,STM
2023-09-17,23.7,21.2,29.2,13.0,78.1,50.0,21.0,1008.4,SIN
2023-09-18,26.4,22.1,29.8,21.3,81.5,126.0,18.9,1007.2,MTR
2023-09-19,25.7,21.1,28.8,26.1,75.4,182.0,19.7,1004.3,VDP
2023-09-20,24.2,21.3,30.2,11.1,70.2,242.0,12.7,1008.1,RIO
2023-09-21,25.9,21.2,30.1,0.6,75.1,18.0,22.5,1005.1,MAM
2023-09-22,25.9,22.2,30.8,10.9,68.9,57.0,14.2,1011.6,BALLE
2023-09-23,23.6,22.9,28.9,0.6,60.4,329.0,5.4,1004.3,JOBO
2023-09-24,24.4,22.8,29.2,8.0,68.7,54.0,12.0,1008.8,BAQ
2023-09-25,24.1,21.7,29.0,1.9,81.9,190.0,13.3,1005.4,CTG
2023-09-26,26.5,21.3,30.7,4.1,76.9,123.0,11.2,1007.7,STM
2023-09-27,25.4,22.9,30.9,7.2,61.3,124.0,13.3,1009.0,SIN
2023-09-28,24.4,22.4,31.2,16.9,62.7,220.0,19.1,1004.6,MTR
2023-09-29,25.6,22.2,31.4,15.8,75.0,92.0,23.6,1004.0,VDP
2023-09-30,25.1,22.7,30.6,9.1,59.9,39.0,20.0,1004.1,RIO
2023-10-01,26.3,21.4,30.4,4.3,77.6,317.0,24.8,1004.9,MAM
2023-10-02,23.5,22.3,28.9,0.2,62.2,320.0,21.0,1004.8,BALLE
2023-10-03,24.7,21.1,30.0,18.6,65.7,119.0,5.8,1006.3,JOBO
2023-10-04,25.9,21.4,29.1,8.3,60.7,360.0,16.4,1011.7,BAQ
