fuente,fecha_despacho,dia_semana,remitente,id_unidad,interrumpido,reenrutado,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba
gas_interrupted_1,2023-01-20,6,Gasnacer,CE6734,true,false,JOBO,"Sahagún, COR",Tarde,11,true,,BAQ,"Barranquilla, ATL",73,,105,Troncal principal,0,1,13,16,23
gas_interrupted_1,2023-01-21,7,Gasnacer,CE8944,false,false,JOBO,"Sahagún, COR",Madrugada,55,true,,SIN,"Sincelejo, SUC",30,,266,RAMAL urbano,6,7,3,5,0
gas_interrupted_1,2023-01-22,1,Surtigas,CE8181,false,false,BALLE,"Manaure, LAG",Tarde,1,true,,VDP,"Valledupar, CES",25,,126,ductos varios,1,7,1,6,7
gas_interrupted_1,2023-01-23,2,Gases de la Guajira,CE9653,false,false,JOBO,"Sahagún, COR",Madrugada,20,true,,MAM,"Cartagena, BOL",45,,409,ductos varios,4,18,2,17,1
gas_interrupted_1,2023-01-24,3,Surtigas,CE4308,true,false,JOBO,"Sahagún, COR",Mañana,24,true,,RIO,"Riohacha, LAG",14,,299,Ramal industrial,4,1,1,7,1
gas_interrupted_1,2023-01-25,4,Gasnacer,CE8978,true,false,JOBO,"Sahagún, COR",Mañana,7,true,,RIO,"Riohacha, LAG",65,,635,troncal norte,2,26,3,11,10
gas_interrupted_1,2023-01-26,5,Gases del Caribe,CE7850,true,false,JOBO,"Sahagún, COR",Madrugada,-13,false,,MTR,"Montería, COR",115,,590,ductos varios,16,11,26,7,20
gas_interrupted_1,2023-01-27,6,Gasnacer,CE2011,true,true,BALLE,"Manaure, LAG",Tarde,4,true,,RIO,"Riohacha, LAG",44,,345,Troncal principal,3,2,3,21,9
gas_interrupted_1,2023-01-28,7,Gases del Caribe,CE3337,false,false,JOBO,"Sahagún, COR",Madrugada,24,true,,MAM,"Cartagena, BOL",22,,366,ductos varios,1,0,1,23,4
gas_interrupted_1,2023-01-29,1,Surtigas,CE1,true,false,JOBO,"Sahagún, COR",Noche,44,true,,MTR,"Montería, COR",62,,168,Troncal principal,4,7,5,30,22
gas_interrupted_1,2023-01-30,2,Gases de la Guajira,CE2228,true,false,JOBO,"Sahagún, COR",Mañana,41,true,,BAQ,"Barranquilla, ATL",23,,240,Troncal principal,13,3,1,12,3
gas_interrupted_1,2023-01-31,3,Gases del Caribe,CE6367,true,false,JOBO,"Sahagún, COR",Noche,57,true,,CTG,"Cartagena, BOL",52,,249,ductos varios,13,19,12,0,3
gas_interrupted_2,2023-02-01,4,Gases de la Guajira,CE3333,false,true,JOBO,"Sahagún, COR",Mañana,-2,false,,CTG,"Cartagena, BOL",44,,262,troncal norte,1,6,11,15,1
gas_interrupted_2,2023-02-02,5,Surtigas,CE5036,true,false,BALLE,"Manaure, LAG",Mañana,22,true,,MTR,"Montería, COR",34,,319,RAMAL urbano,7,6,2,4,23
gas_interrupted_2,2023-02-03,6,Surtigas,CE8813,true,false,BALLE,"Manaure, LAG",Noche,20,true,,BAQ,"Barranquilla, ATL",38,,262,ductos varios,13,19,7,7,7
gas_interrupted_2,2023-02-04,7,Surtigas,CE5514,false,false,JOBO,"Sahagún, COR",Tarde,47,true,,STM,"Santa Marta, MAG",115,,652,regional sur,5,0,13,36,24
gas_interrupted_2,2023-02-05,1,Surtigas,CE9304,false,true,JOBO,"Sahagún, COR",Tarde,51,true,,SIN,"Sincelejo, SUC",34,,285,troncal norte,11,15,0,8,1
gas_interrupted_2,2023-02-06,null,Gases de la Guajira,CE9522,false,false,JOBO,"Sahagún, COR",Mañana,43,true,,BAQ,"Barranquilla, ATL",48,,300,troncal norte,0,5,15,24,11
gas_interrupted_2,2023-02-07,3,Surtigas,CE8329,false,false,BALLE,"Manaure, LAG",Madrugada,64,true,,RIO,"Riohacha, LAG",63,,387,Ramal industrial,7,10,14,23,5
gas_interrupted_2,2023-02-08,4,Gases de la Guajira,CE4933,false,true,JOBO,"Sahagún, COR",Tarde,47,true,,CTG,"Cartagena, BOL",68,,383,Troncal principal,6,3,2,23,18
gas_interrupted_2,2023-02-09,5,Surtigas,CE6833,true,false,BALLE,"Manaure, LAG",Tarde,38,true,,RIO,"Riohacha, LAG",59,,166,Troncal principal,22,11,11,3,8
gas_interrupted_2,2023-02-10,6,Gasnacer,CE9652,true,false,JOBO,"Sahagún, COR",Tarde,-10,false,,RIO,"Riohacha, LAG",64,,453,ductos varios,24,7,22,6,20
gas_interrupted_2,2023-02-11,7,Efigas,CE6447,false,true,JOBO,"Sahagún, COR",Mañana,13,true,,MTR,"Montería, COR",20,,291,RAMAL urbano,6,9,6,3,4
gas_interrupted_2,2023-02-12,1,Gasnacer,CE5216,false,false,JOBO,"Sahagún, COR",Tarde,32,true,,CTG,"Cartagena, BOL",42,,123,Regional Sabanas,1,1,20,0,6
gas_interrupted_2,2023-02-13,2,Gases de la Guajira,CE4751,true,true,JOBO,"Sahagún, COR",Noche,0,false,,MAM,"Cartagena, BOL",27,,311,troncal norte,7,0,2,4,11
gas_interrupted_2,2023-02-14,3,Gases de la Guajira,CE5218,false,false,JOBO,"Sahagún, COR",Mañana,58,true,,MTR,"Montería, COR",98,,233,Ramal industrial,0,21,5,11,31
gas_interrupted_2,2023-02-15,4,Gases de la Guajira,CE7627,true,false,BALLE,"Manaure, LAG",Mañana,26,true,,STM,"Santa Marta, MAG",18,,637,regional sur,8,0,3,3,1
gas_interrupted_2,2023-02-16,5,Gases del Caribe,CE1073,false,false,JOBO,"Sahagún, COR",Mañana,-8,false,,STM,"Santa Marta, MAG",60,,538,Regional Sabanas,15,7,10,8,6
gas_interrupted_2,2023-02-17,6,,CE3030,true,true,BALLE,"Manaure, LAG",Mañana,19,true,,CTG,"Cartagena, BOL",49,,356,troncal norte,6,15,0,0,25
gas_interrupted_2,2023-02-18,7,Surtigas,CE4141,true,false,,"Manaure, LAG",Noche,14,true,,RIO,"Riohacha, LAG",109,,224,Regional Sabanas,21,7,4,31,13
gas_interrupted_2,2023-02-19,1,Gasnacer,CE1189,false,false,JOBO,"Sahagún, COR",Madrugada,26,true,,CTG,"Cartagena, BOL",27,,383,ductos varios,19,5,2,0,1
gas_interrupted_2,2023-02-20,2,Gases del Caribe,CE0268,false,false,BALLE,"Manaure, LAG",Mañana,-4,false,,BAQ,"Barranquilla, ATL",39,,101,troncal norte,12,14,5,5,16
gas_interrupted_2,2023-02-21,3,Gases del Caribe,CE4684,false,false,BALLE,"Manaure, LAG",Tarde,-2,false,,VDP,"Valledupar, CES",44,,639,RAMAL urbano,15,5,3,21,6
gas_interrupted_2,2023-02-22,4,Surtigas,CE9230,false,true,JOBO,"Sahagún, COR",Noche,51,true,,RIO,"Riohacha, LAG",45,,400,Ramal industrial,9,17,5,3,2
gas_interrupted_2,2023-02-23,5,Efigas,CE9248,true,false,BALLE,"Manaure, LAG",Madrugada,13,true,,BAQ,"Barranquilla, ATL",33,,114,troncal norte,9,11,3,2,5
gas_interrupted_2,2023-02-24,6,Gases de la Guajira,CE5088,true,false,BALLE,"Manaure, LAG",Mañana,55,true,,MAM,"Cartagena, BOL",15,,634,Regional Sabanas,3,1,5,4,5
gas_interrupted_2,2023-02-25,7,Efigas,CE4058,true,true,JOBO,"Sahagún, COR",Mañana,64,true,,BAQ,"Barranquilla, ATL",79,,336,Troncal principal,1,28,13,3,29
gas_interrupted_2,2023-02-26,1,Gasnacer,CE6338,true,true,BALLE,"Manaure, LAG",Tarde,35,true,,STM,"Santa Marta, MAG",84,,245,ductos varios,33,27,14,22,5
gas_interrupted_2,2023-02-27,2,Surtigas,CE2119,false,true,BALLE,"Manaure, LAG",Madrugada,4,true,,STM,"Santa Marta, MAG",28,,369,regional sur,1,1,16,1,1
gas_interrupted_2,2023-02-28,3,Gases de la Guajira,CE7548,true,true,BALLE,"Manaure, LAG",Mañana,56,true,,VDP,"Valledupar, CES",34,,65,Ramal industrial,17,0,4,2,24
gas_interrupted_3,2023-03-01,4,Gases de la Guajira,CE2706,false,false,BALLE,"Manaure, LAG",Madrugada,2,true,,VDP,"Valledupar, CES",48,,421,Regional Sabanas,10,6,3,2,23
gas_interrupted_3,2023-03-02,5,Gases de la Guajira,CE9727,false,true,JOBO,"Sahagún, COR",Mañana,44,true,,RIO,"Riohacha, LAG",74,,478,regional sur,9,16,20,4,2
gas_interrupted_3,2023-03-03,6,Gasnacer,CE1477,false,false,BALLE,"Manaure, LAG",Mañana,33,true,,SIN,"Sincelejo, SUC",60,,584,regional sur,1,15,0,21,3
gas_interrupted_3,2023-03-04,7,Gases del Caribe,CE2881,true,false,JOBO,"Sahagún, COR",Madrugada,-5,false,,CTG,"Cartagena, BOL",8,,411,Troncal principal,0,3,0,5,1
gas_interrupted_3,2023-03-05,1,Efigas,CE2467,true,false,JOBO,"Sahagún, COR",Tarde,45,true,,MAM,"Cartagena, BOL",47,,588,regional sur,9,13,17,0,21
gas_interrupted_3,2023-03-06,2,Surtigas,CE3888,true,false,BALLE,"Manaure, LAG",Noche,25,true,,STM,"Santa Marta, MAG",35,,204,Troncal principal,1,1,22,8,1
gas_interrupted_3,2023-03-07,3,Surtigas,CE2800,false,false,JOBO,"Sahagún, COR",Tarde,15,true,,VDP,"Valledupar, CES",37,,478,ductos varios,10,12,12,2,8
gas_interrupted_3,2023-03-08,4,Gases de la Guajira,CE9713,false,false,BALLE,"Manaure, LAG",Noche,-8,false,,MTR,"Montería, COR",76,,390,troncal norte,22,21,10,0,1
gas_interrupted_3,2023-03-09,5,Gases del Caribe,CE1283,true,true,JOBO,"Sahagún, COR",Madrugada,0,false,,MAM,"Cartagena, BOL",94,,583,Regional Sabanas,18,12,22,7,29
gas_interrupted_3,2023-03-10,6,Gases del Caribe,CE4822,false,false,BALLE,"Manaure, LAG",Noche,7,true,,VDP,"Valledupar, CES",23,,561,Ramal industrial,1,2,5,3,17
gas_interrupted_3,2023-03-11,7,Efigas,CE0672,false,false,BALLE,"Manaure, LAG",Madrugada,37,true,,MTR,"Montería, COR",47,,629,troncal norte,9,10,3,2,10
gas_interrupted_3,2023-03-12,1,Gasnacer,CE1968,false,false,JOBO,"Sahagún, COR",Tarde,25,true,,BAQ,"Barranquilla, ATL",32,,400,Ramal industrial,12,0,11,12,3
gas_interrupted_3,2023-03-13,2,Efigas,CE2838,false,false,BALLE,"Manaure, LAG",Noche,25,true,,MAM,"Cartagena, BOL",27,,619,Regional Sabanas,0,8,1,4,7
gas_interrupted_3,2023-03-14,3,Surtigas,CE9762,true,true,JOBO,"Sahagún, COR",Tarde,1,true,,MTR,"Montería, COR",76,,597,Ramal industrial,4,2,37,3,13
gas_interrupted_3,2023-03-15,4,Gases del Caribe,CE4017,true,false,JOBO,"Sahagún, COR",Madrugada,15,true,,CTG,"Cartagena, BOL",21,,270,Troncal principal,9,1,13,1,3
gas_interrupted_3,2023-03-16,5,Gases de la Guajira,CE2853,false,false,JOBO,"Sahagún, COR",Mañana,41,true,,MTR,"Montería, COR",50,,632,Regional Sabanas,1,1,19,3,11
gas_interrupted_3,2023-03-17,6,Gases de la Guajira,CE1,true,true,BALLE,"Manaure, LAG",Noche,3,true,,MAM,"Cartagena, BOL",22,,242,RAMAL urbano,4,23,1,0,0
gas_interrupted_3,2023-03-18,7,Gases de la Guajira,CE6129,true,false,JOBO,"Sahagún, COR",Tarde,53,true,,BAQ,"Barranquilla, ATL",40,,463,troncal norte,2,12,1,25,12
gas_interrupted_3,2023-03-19,1,Efigas,CE2404,true,false,JOBO,"Sahagún, COR",Tarde,59,true,,CTG,"Cartagena, BOL",83,,512,Troncal principal,7,16,20,31,13
gas_interrupted_3,2023-03-20,2,Surtigas,CE4139,true,false,BALLE,"Manaure, LAG",Noche,16,true,,STM,"Santa Marta, MAG",45,,520,RAMAL urbano,2,9,21,6,9
gas_interrupted_3,2023-03-21,3,Gases del Caribe,CE6868,true,false,JOBO,"Sahagún, COR",Mañana,19,true,,STM,"Santa Marta, MAG",131,,271,troncal norte,27,30,4,9,22
gas_interrupted_3,2023-03-22,4,Efigas,CE3633,true,false,BALLE,"Manaure, LAG",Mañana,24,true,,VDP,"Valledupar, CES",82,,386,Regional Sabanas,7,19,28,7,30
gas_interrupted_3,2023-03-23,5,Gasnacer,CE9585,false,false,JOBO,"Sahagún, COR",Mañana,33,true,,VDP,"Valledupar, CES",75,,636,regional sur,21,2,3,5,24
gas_interrupted_3,2023-03-24,6,Gasnacer,CE8879,true,false,BALLE,"Manaure, LAG",Noche,35,true,,CTG,"Cartagena, BOL",72,,267,Regional Sabanas,0,9,13,10,16
gas_interrupted_3,2023-03-25,7,Efigas,CE1006,true,false,BALLE,"Manaure, LAG",Madrugada,37,true,,SIN,"Sincelejo, SUC",85,,347,ductos varios,15,19,11,14,11
gas_interrupted_3,2023-03-26,1,Efigas,CE1717,false,true,BALLE,"Manaure, LAG",Mañana,20,true,,VDP,"Valledupar, CES",46,,468,Troncal principal,5,10,6,10,3
gas_interrupted_3,2023-03-27,2,Efigas,CE2559,false,false,BALLE,"Manaure, LAG",Mañana,46,true,,MTR,"Montería, COR",59,,134,troncal norte,15,12,10,9,2
gas_interrupted_3,2023-03-28,3,Gasnacer,CE3239,false,false,BALLE,"Manaure, LAG",Mañana,27,true,,MTR,"Montería, COR",30,,178,ductos varios,3,15,14,9,0
gas_interrupted_3,2023-03-29,4,Gases del Caribe,CE1,true,false,JOBO,"Sahagún, COR",Madrugada,47,true,,MTR,"Montería, COR",110,,480,Ramal industrial,2,15,31,1,30
gas_interrupted_3,2023-03-30,5,Gases del Caribe,CE4213,false,true,BALLE,"Manaure, LAG",Tarde,-4,false,,CTG,"Cartagena, BOL",23,,191,regional sur,6,0,17,4,0
gas_interrupted_3,2023-03-31,6,Gases del Caribe,CE4578,false,false,JOBO,"Sahagún, COR",Madrugada,55,true,,BAQ,"Barranquilla, ATL",82,,386,ductos varios,36,31,9,12,3
gas_interrupted_4,2023-04-01,7,Gasnacer,CE4922,true,false,JOBO,"Sahagún, COR",Tarde,-8,false,,MTR,"Montería, COR",19,,284,troncal norte,1,7,0,10,3
gas_interrupted_4,2023-04-02,1,Gases de la Guajira,CE7622,false,false,JOBO,"Sahagún, COR",Noche,56,true,,BAQ,"Barranquilla, ATL",30,,591,ductos varios,6,0,2,11,8
gas_interrupted_4,2023-04-03,2,Gases de la Guajira,CE7714,false,true,JOBO,"Sahagún, COR",Mañana,10,true,,VDP,"Valledupar, CES",29,,468,Ramal industrial,0,12,11,1,2
gas_interrupted_4,2023-04-04,3,Gasnacer,CE6972,true,true,JOBO,"Sahagún, COR",Tarde,37,true,,BAQ,"Barranquilla, ATL",70,,426,regional sur,22,20,3,0,3
gas_interrupted_4,2023-04-05,4,Gases de la Guajira,CE6369,true,false,BALLE,"Manaure, LAG",Noche,2,true,,STM,"Santa Marta, MAG",38,,542,Troncal principal,7,2,11,6,3
gas_interrupted_4,2023-04-06,5,Surtigas,CE5204,true,true,BALLE,"Manaure, LAG",Madrugada,17,true,,BAQ,"Barranquilla, ATL",29,,285,troncal norte,19,2,5,0,2
gas_interrupted_4,2023-04-07,6,Efigas,CE1479,false,true,JOBO,"Sahagún, COR",Madrugada,-4,false,,CTG,"Cartagena, BOL",75,,217,Troncal principal,5,10,30,11,3
gas_interrupted_4,2023-04-08,7,Gases de la Guajira,CE4983,true,false,BALLE,"Manaure, LAG",Tarde,59,true,,STM,"Santa Marta, MAG",57,,343,Ramal industrial,34,10,0,1,0
gas_interrupted_4,2023-04-09,1,Efigas,CE0440,true,true,BALLE,"Manaure, LAG",Mañana,60,true,,MTR,"Montería, COR",28,,338,RAMAL urbano,0,14,10,8,0
gas_interrupted_4,2023-04-10,2,Surtigas,CE9185,false,false,JOBO,"Sahagún, COR",Madrugada,-9,false,,STM,"Santa Marta, MAG",44,,409,regional sur,6,1,13,14,7
gas_interrupted_4,2023-04-11,null,Gases del Caribe,CE0641,false,true,JOBO,"Sahagún, COR",Tarde,15,true,,SIN,"Sincelejo, SUC",44,,84,Troncal principal,22,3,1,3,1
gas_interrupted_4,2023-04-12,4,Gases de la Guajira,CE6623,true,false,JOBO,"Sahagún, COR",Mañana,-7,false,,VDP,"Valledupar, CES",39,,453,troncal norte,16,13,7,0,17
gas_interrupted_4,2023-04-13,5,Efigas,CE2593,true,true,JOBO,"Sahagún, COR",Madrugada,-11,false,,CTG,"Cartagena, BOL",63,,589,RAMAL urbano,2,6,3,25,34
gas_interrupted_4,2023-04-14,6,Efigas,CE7869,false,false,BALLE,"Manaure, LAG",Tarde,9,true,,STM,"Santa Marta, MAG",151,,416,Regional Sabanas,26,30,32,16,6
gas_interrupted_4,2023-04-15,7,Gasnacer,CE1375,false,false,BALLE,"Manaure, LAG",Mañana,26,true,,MTR,"Montería, COR",82,,439,Regional Sabanas,0,5,15,28,9
gas_interrupted_4,2023-04-16,1,Surtigas,CE0792,true,true,BALLE,"Manaure, LAG",Mañana,21,true,,SIN,"Sincelejo, SUC",37,,221,RAMAL urbano,5,9,4,7,2
gas_interrupted_4,2023-04-17,2,Efigas,CE2923,false,false,BALLE,"Manaure, LAG",Noche,22,true,,MTR,"Montería, COR",28,,376,troncal norte,12,8,5,2,11
gas_interrupted_4,2023-04-18,3,Gasnacer,CE5002,true,false,BALLE,"Manaure, LAG",Tarde,3,true,,SIN,"Sincelejo, SUC",34,,397,ductos varios,4,1,9,6,12
gas_interrupted_4,2023-04-19,4,Gases del Caribe,CE4055,false,false,BALLE,"Manaure, LAG",Mañana,22,true,,SIN,"Sincelejo, SUC",53,,616,Troncal principal,0,10,1,3,27
gas_interrupted_4,2023-04-20,5,Gasnacer,CE9669,true,false,BALLE,"Manaure, LAG",Tarde,-10,false,,BAQ,"Barranquilla, ATL",41,,473,RAMAL urbano,0,11,5,30,12
gas_interrupted_4,2023-04-21,6,Gases del Caribe,CE7471,false,false,BALLE,"Manaure, LAG",Mañana,43,true,,SIN,"Sincelejo, SUC",20,,171,regional sur,0,4,1,1,9
gas_interrupted_4,2023-04-22,7,Efigas,CE5374,true,true,BALLE,"Manaure, LAG",Madrugada,-10,false,,RIO,"Riohacha, LAG",23,,562,Regional Sabanas,5,0,1,10,13
gas_interrupted_4,2023-04-23,1,Surtigas,CE1,false,false,BALLE,"Manaure, LAG",Noche,51,true,,SIN,"Sincelejo, SUC",62,,507,Regional Sabanas,23,15,7,13,17
gas_interrupted_4,2023-04-24,2,Gasnacer,CE2259,true,true,JOBO,"Sahagún, COR",Noche,-10,false,,STM,"Santa Marta, MAG",16,,360,regional sur,6,2,0,0,14
gas_interrupted_4,2023-04-25,3,Gases de la Guajira,CE3185,true,false,BALLE,"Manaure, LAG",Mañana,46,true,,STM,"Santa Marta, MAG",53,,348,RAMAL urbano,6,9,9,11,12
gas_interrupted_4,2023-04-26,4,Gases de la Guajira,CE9218,false,false,BALLE,"Manaure, LAG",Tarde,7,true,,BAQ,"Barranquilla, ATL",27,,659,Ramal industrial,13,7,9,1,4
gas_interrupted_4,2023-04-27,5,Gasnacer,CE9666,true,true,JOBO,"Sahagún, COR",Madrugada,48,true,,SIN,"Sincelejo, SUC",21,,166,Ramal industrial,7,10,0,0,8
gas_interrupted_4,2023-04-28,6,Gases del Caribe,CE6385,false,false,BALLE,"Manaure, LAG",Mañana,31,true,,MAM,"Cartagena, BOL",56,,245,Ramal industrial,7,25,17,1,6
gas_interrupted_4,2023-04-29,7,Gases de la Guajira,CE1096,false,false,JOBO,"Sahagún, COR",Tarde,-6,false,,CTG,"Cartagena, BOL",87,,523,Troncal principal,10,22,10,22,5
gas_interrupted_4,2023-04-30,1,Gases del Caribe,CE6359,true,true,JOBO,"Sahagún, COR",Tarde,1,true,,RIO,"Riohacha, LAG",43,,535,ductos varios,14,4,7,6,7
gas_interrupted_5,2023-05-01,2,Surtigas,CE8688,true,false,BALLE,"Manaure, LAG",Mañana,19,true,,STM,"Santa Marta, MAG",66,,487,RAMAL urbano,23,31,4,1,12
gas_interrupted_5,2023-05-02,3,Gasnacer,CE6515,true,false,JOBO,"Sahagún, COR",Noche,8,true,,VDP,"Valledupar, CES",70,,138,Troncal principal,21,9,9,14,0
gas_interrupted_5,2023-05-03,4,Gases de la Guajira,CE6442,true,true,JOBO,"Sahagún, COR",Tarde,38,true,,VDP,"Valledupar, CES",23,,358,troncal norte,16,4,1,0,0
gas_interrupted_5,2023-05-04,5,Gases del Caribe,CE3976,true,false,BALLE,"Manaure, LAG",Madrugada,49,true,,BAQ,"Barranquilla, ATL",139,,652,Regional Sabanas,8,34,0,36,28
gas_interrupted_5,2023-05-05,6,Gases del Caribe,CE3712,true,true,BALLE,"Manaure, LAG",Mañana,-13,false,,RIO,"Riohacha, LAG",75,,548,troncal norte,16,15,21,25,21
gas_interrupted_5,2023-05-06,7,Surtigas,CE5189,false,false,BALLE,"Manaure, LAG",Mañana,-15,false,,CTG,"Cartagena, BOL",35,,397,troncal norte,2,3,17,16,0
gas_interrupted_5,2023-05-07,1,Gasnacer,CE9958,true,false,JOBO,"Sahagún, COR",Tarde,57,true,,SIN,"Sincelejo, SUC",43,,345,Troncal principal,11,5,0,0,14
gas_interrupted_5,2023-05-08,2,Gases del Caribe,CE1594,true,false,JOBO,"Sahagún, COR",Noche,9,true,,STM,"Santa Marta, MAG",49,,556,regional sur,9,7,6,11,10
gas_interrupted_5,2023-05-09,3,Gases de la Guajira,CE2560,true,false,BALLE,"Manaure, LAG",Mañana,-11,false,,CTG,"Cartagena, BOL",108,,424,Regional Sabanas,2,27,25,38,11
gas_interrupted_5,2023-05-10,4,Efigas,CE8240,true,false,BALLE,"Manaure, LAG",Madrugada,-14,false,,RIO,"Riohacha, LAG",82,,308,Ramal industrial,2,11,2,22,33
gas_interrupted_5,2023-05-11,5,Gases del Caribe,CE3994,true,false,JOBO,"Sahagún, COR",Tarde,21,true,,CTG,"Cartagena, BOL",56,,342,troncal norte,18,6,17,1,13
gas_interrupted_5,2023-05-12,6,Gases del Caribe,CE6391,true,false,JOBO,"Sahagún, COR",Mañana,25,true,,RIO,"Riohacha, LAG",73,,213,Ramal industrial,20,5,7,15,4
gas_interrupted_5,2023-05-13,7,Efigas,CE1430,true,false,JOBO,"Sahagún, COR",Noche,58,true,,,"Barranquilla, ATL",74,,531,Regional Sabanas,4,34,26,4,14
gas_interrupted_5,2023-05-14,1,Gasnacer,CE3769,false,false,BALLE,"Manaure, LAG",Madrugada,-7,false,,BAQ,"Barranquilla, ATL",17,,425,ductos varios,0,3,8,0,7
gas_interrupted_5,2023-05-15,2,Gases del Caribe,CE9653,false,false,JOBO,"Sahagún, COR",Noche,28,true,,MAM,"Cartagena, BOL",98,,228,ductos varios,10,3,20,26,17
gas_interrupted_5,2023-05-16,3,Gases del Caribe,CE7664,true,false,JOBO,"Sahagún, COR",Madrugada,48,true,,MTR,"Montería, COR",65,,149,ductos varios,5,7,3,25,4
gas_interrupted_5,2023-05-17,4,Gases de la Guajira,CE7408,false,false,BALLE,"Manaure, LAG",Madrugada,24,true,,CTG,"Cartagena, BOL",52,,578,ductos varios,26,24,0,5,0
gas_interrupted_5,2023-05-18,5,Gases de la Guajira,CE4177,true,false,JOBO,"Sahagún, COR",Mañana,55,true,,SIN,"Sincelejo, SUC",39,,611,Regional Sabanas,1,8,29,9,3
gas_interrupted_5,2023-05-19,6,Efigas,CE0344,true,true,JOBO,"Sahagún, COR",Mañana,57,true,,MAM,"Cartagena, BOL",32,,222,Ramal industrial,8,1,11,10,2
gas_interrupted_5,2023-05-20,7,Gases del Caribe,CE6167,true,true,BALLE,"Manaure, LAG",Madrugada,-6,false,,MAM,"Cartagena, BOL",38,,507,RAMAL urbano,0,12,12,5,12
gas_interrupted_5,2023-05-21,1,Efigas,CE4357,true,false,JOBO,"Sahagún, COR",Madrugada,6,true,,CTG,"Cartagena, BOL",59,,524,Troncal principal,0,26,20,3,23
gas_interrupted_5,2023-05-22,2,Surtigas,CE1833,true,false,JOBO,"Sahagún, COR",Tarde,-4,false,,STM,"Santa Marta, MAG",64,,64,Troncal principal,6,7,18,14,6
gas_interrupted_5,2023-05-23,3,Surtigas,CE4517,true,false,JOBO,"Sahagún, COR",Mañana,6,true,,BAQ,"Barranquilla, ATL",51,,241,troncal norte,15,6,10,21,4
gas_interrupted_5,2023-05-24,4,Surtigas,CE5799,true,true,JOBO,"Sahagún, COR",Noche,-3,false,,STM,"Santa Marta, MAG",65,,609,regional sur,36,0,1,0,9
gas_interrupted_5,2023-05-25,5,Gases del Caribe,CE3226,true,false,JOBO,"Sahagún, COR",Noche,49,true,,MAM,"Cartagena, BOL",72,,506,Ramal industrial,11,8,20,1,11
gas_interrupted_5,2023-05-26,6,Efigas,CE1242,true,true,BALLE,"Manaure, LAG",Mañana,4,true,,CTG,"Cartagena, BOL",62,,83,ductos varios,4,28,7,0,9
gas_interrupted_5,2023-05-27,7,Gasnacer,CE4861,false,false,JOBO,"Sahagún, COR",Tarde,-13,false,,SIN,"Sincelejo, SUC",61,,619,Troncal principal,11,4,29,18,1
gas_interrupted_5,2023-05-28,null,Gases de la Guajira,CE4021,false,false,BALLE,"Manaure, LAG",Mañana,35,true,,BAQ,"Barranquilla, ATL",45,,605,troncal norte,25,2,0,6,5
gas_interrupted_5,2023-05-29,2,Efigas,CE1,true,false,BALLE,"Manaure, LAG",Tarde,36,true,,MAM,"Cartagena, BOL",36,,276,troncal norte,0,2,35,1,0
gas_interrupted_5,2023-05-30,3,Gasnacer,CE4771,false,true,JOBO,"Sahagún, COR",Mañana,17,true,,BAQ,"Barranquilla, ATL",32,,254,Regional Sabanas,7,2,3,9,24
gas_interrupted_5,2023-05-31,4,Gasnacer,CE4180,true,false,JOBO,"Sahagún, COR",Mañana,38,true,,VDP,"Valledupar, CES",66,,258,troncal norte,14,5,9,8,10
gas_interrupted_6,2023-06-01,5,Efigas,CE5958,true,false,BALLE,"Manaure, LAG",Mañana,47,true,,BAQ,"Barranquilla, ATL",60,,218,Regional Sabanas,7,33,10,5,6
gas_interrupted_6,2023-06-02,6,Gasnacer,CE8866,true,false,BALLE,"Manaure, LAG",Mañana,36,true,,SIN,"Sincelejo, SUC",115,,447,Ramal industrial,13,25,7,33,10
gas_interrupted_6,2023-06-03,7,Efigas,CE8155,true,false,JOBO,"Sahagún, COR",Noche,-14,false,,RIO,"Riohacha, LAG",53,,545,troncal norte,6,1,3,4,29
gas_interrupted_6,2023-06-04,1,Gases del Caribe,CE1771,true,true,JOBO,"Sahagún, COR",Tarde,13,true,,MAM,"Cartagena, BOL",17,,516,Ramal industrial,7,1,4,3,1
gas_interrupted_6,2023-06-05,2,Efigas,CE0340,false,false,BALLE,"Manaure, LAG",Tarde,13,true,,CTG,"Cartagena, BOL",9,,162,regional sur,10,0,0,1,0
gas_interrupted_6,2023-06-06,3,Gases del Caribe,CE9868,false,true,JOBO,"Sahagún, COR",Mañana,3,true,,VDP,"Valledupar, CES",39,,442,regional sur,3,18,17,1,12
gas_interrupted_6,2023-06-07,4,Gases del Caribe,CE8336,true,true,JOBO,"Sahagún, COR",Tarde,52,true,,MTR,"Montería, COR",57,,449,regional sur,2,0,14,13,12
gas_interrupted_6,2023-06-08,5,Gases de la Guajira,CE7452,true,true,BALLE,"Manaure, LAG",Noche,18,true,,BAQ,"Barranquilla, ATL",55,,314,Regional Sabanas,10,18,3,2,4
gas_interrupted_6,2023-06-09,6,Surtigas,CE9394,true,false,JOBO,"Sahagún, COR",Tarde,6,true,,STM,"Santa Marta, MAG",33,,105,regional sur,20,6,1,1,5
