fuente,fecha_despacho,dia_semana,remitente,id_unidad,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,fabricante,modelo,antiguedad_unidd
gas_flows_8,2023-08-29,3,Gasnacer,CE2817,BALLE,"Manaure, LAG",Tarde,-8,false,,CTG,"Cartagena, BOL",35,,476,ductos varios,2,0,14,8,9,Solar Turbines,Centaur 40,3
gas_flows_8,2023-08-30,4,Surtigas,CE1427,JOBO,"Sahagún, COR",Mañana,61,true,,BAQ,"Barranquilla, ATL",81,,219,Regional Sabanas,5,2,31,20,24,Caterpillar,Centaur 40,9
gas_flows_8,2023-08-31,5,Gases de la Guajira,CE3178,JOBO,"Sahagún, COR",Madrugada,57,true,,MAM,"Cartagena, BOL",51,,394,Regional Sabanas,5,2,7,33,3,Solar Turbines,Mars 100,26
gas_flows_9,2023-09-01,6,Gases de la Guajira,CE8200,JOBO,"Sahagún, COR",Noche,11,true,,CTG,"Cartagena, BOL",28,,225,Ramal industrial,11,14,2,5,4,Caterpillar,Taurus 60,11
gas_flows_9,2023-09-02,7,Gases del Caribe,CE0076,BALLE,"Manaure, LAG",Madrugada,20,true,,VDP,"Valledupar, CES",37,,371,troncal norte,14,20,4,3,2,GE Oil & Gas,Taurus 60,11
gas_flows_9,2023-09-03,1,Gases de la Guajira,CE7397,BALLE,"Manaure, LAG",Mañana,-9,false,,CTG,"Cartagena, BOL",53,,513,troncal norte,4,18,8,1,20,Caterpillar,Taurus 60,22
gas_flows_9,2023-09-04,2,Surtigas,CE4069,JOBO,"Sahagún, COR",Noche,40,true,,MTR,"Montería, COR",51,,183,Ramal industrial,21,4,3,8,0,Siemens,Mars 100,9
gas_flows_9,2023-09-05,3,Efigas,CE1881,JOBO,"Sahagún, COR",Madrugada,38,true,,MTR,"Montería, COR",23,,578,regional sur,5,0,2,15,1,Solar Turbines,Taurus 60,17
gas_flows_9,2023-09-06,4,Gases de la Guajira,CE7308,JOBO,"Sahagún, COR",Mañana,-3,false,,BAQ,"Barranquilla, ATL",56,,243,regional sur,9,24,4,8,20,GE Oil & Gas,C15,10
gas_flows_9,2023-09-07,5,Gasnacer,CE4587,JOBO,"Sahagún, COR",Tarde,48,true,,SIN,"Sincelejo, SUC",31,,480,ductos varios,7,14,0,19,1,Solar Turbines,Mars 100,8
gas_flows_9,2023-09-08,6,Gases del Caribe,CE4662,JOBO,"Sahagún, COR",Mañana,1,true,,SIN,"Sincelejo, SUC",29,,294,Regional Sabanas,0,33,0,6,1,Solar Turbines,Centaur 40,11
gas_flows_9,2023-09-09,7,Gasnacer,CE5224,JOBO,"Sahagún, COR",Madrugada,12,true,,STM,"Santa Marta, MAG",24,,638,troncal norte,1,2,19,3,2,Caterpillar,C15,16
gas_flows_9,2023-09-10,1,Surtigas,CE7878,JOBO,"Sahagún, COR",Tarde,11,true,,SIN,"Sincelejo, SUC",47,,327,ductos varios,12,6,0,16,6,Solar Turbines,Centaur 40,4
gas_flows_9,2023-09-11,2,Efigas,CE0957,BALLE,"Manaure, LAG",Madrugada,60,true,,SIN,"Sincelejo, SUC",66,,401,regional sur,2,13,35,2,3,Caterpillar,Mars 100,23
gas_flows_9,2023-09-12,3,Gases del Caribe,CE3230,BALLE,"Manaure, LAG",Noche,34,true,,MTR,"Montería, COR",74,,567,troncal norte,0,1,18,0,32,Caterpillar,Taurus 60,0
gas_flows_9,2023-09-13,4,Surtigas,CE7920,BALLE,"Manaure, LAG",Noche,-11,false,,RIO,"Riohacha, LAG",59,,586,ductos varios,4,13,18,3,4,Solar Turbines,Mars 100,16
gas_flows_9,2023-09-14,5,Gases del Caribe,CE4443,JOBO,"Sahagún, COR",Tarde,52,true,,BAQ,"Barranquilla, ATL",37,,474,regional sur,3,0,2,6,15,Solar Turbines,C15,29
gas_flows_9,2023-09-15,6,Efigas,CE5095,BALLE,"Manaure, LAG",Tarde,14,true,,VDP,"Valledupar, CES",42,,584,RAMAL urbano,1,0,9,10,9,Solar Turbines,Taurus 60,14
gas_flows_9,2023-09-16,7,Surtigas,CE5666,JOBO,"Sahagún, COR",Mañana,22,true,,SIN,"Sincelejo, SUC",104,,362,Regional Sabanas,33,37,0,0,0,Solar Turbines,Taurus 60,9
gas_flows_9,2023-09-17,1,Efigas,CE5595,JOBO,"Sahagún, COR",Noche,3,true,,STM,"Santa Marta, MAG",33,,617,ductos varios,7,18,5,0,1,Caterpillar,Mars 100,16
gas_flows_9,2023-09-18,2,Surtigas,CE0173,BALLE,"Manaure, LAG",Noche,-3,false,,MTR,"Montería, COR",51,,410,Troncal principal,10,6,3,8,16,Siemens,Taurus 60,27
gas_flows_9,2023-09-19,3,Gases de la Guajira,CE1711,BALLE,"Manaure, LAG",Madrugada,9,true,,BAQ,"Barranquilla, ATL",99,,464,RAMAL urbano,1,31,12,22,1,Siemens,Centaur 40,6
gas_flows_9,2023-09-20,4,Efigas,CE4865,BALLE,"Manaure, LAG",Tarde,11,true,,STM,"Santa Marta, MAG",23,,461,troncal norte,9,4,3,7,2,GE Oil & Gas,Taurus 60,22
gas_flows_9,2023-09-21,5,Gases de la Guajira,CE7497,BALLE,"Manaure, LAG",Mañana,19,true,,VDP,"Valledupar, CES",26,,631,Regional Sabanas,8,0,7,2,3,GE Oil & Gas,C15,14
gas_flows_9,2023-09-22,6,Efigas,CE3425,JOBO,"Sahagún, COR",Mañana,2,true,,BAQ,"Barranquilla, ATL",22,,323,Regional Sabanas,1,0,0,0,20,Caterpillar,Taurus 60,2
gas_flows_9,2023-09-23,7,Surtigas,CE1658,BALLE,"Manaure, LAG",Mañana,18,true,,CTG,"Cartagena, BOL",65,,134,Regional Sabanas,14,13,13,4,1,Solar Turbines,,0
gas_flows_9,2023-09-24,1,Gases del Caribe,CE2854,BALLE,"Manaure, LAG",Mañana,49,true,,RIO,"Riohacha, LAG",49,,520,RAMAL urbano,3,0,16,2,15,Siemens,Centaur 40,9
gas_flows_9,2023-09-25,2,Surtigas,CE1329,BALLE,"Manaure, LAG",Tarde,44,true,,SIN,"Sincelejo, SUC",55,,70,Ramal industrial,5,6,8,17,24,Solar Turbines,Mars 100,15
gas_flows_9,2023-09-26,3,Gases del Caribe,CE0549,JOBO,"Sahagún, COR",Tarde,-4,false,,MAM,"Cartagena, BOL",50,,641,ductos varios,14,0,5,15,0,Siemens,Taurus 60,0
gas_flows_9,2023-09-27,4,Efigas,CE1391,BALLE,"Manaure, LAG",Noche,-6,false,,VDP,"Valledupar, CES",27,,86,ductos varios,12,1,0,3,10,Caterpillar,C15,1
gas_flows_9,2023-09-28,5,Gasnacer,CE4568,JOBO,"Sahagún, COR",Noche,54,true,,SIN,"Sincelejo, SUC",32,,437,Ramal industrial,0,0,22,0,10,GE Oil & Gas,Centaur 40,18
gas_flows_9,2023-09-29,6,Efigas,CE0893,BALLE,"Manaure, LAG",Tarde,29,true,,CTG,"Cartagena, BOL",61,,591,regional sur,16,0,8,30,25,Caterpillar,C15,25
gas_flows_9,2023-09-30,7,Efigas,CE9986,JOBO,"Sahagún, COR",Noche,25,true,,MTR,"Montería, COR",57,,618,troncal norte,17,1,30,5,12,GE Oil & Gas,Centaur 40,7
gas_flows_10,2023-10-01,1,Gasnacer,CE3296,BALLE,"Manaure, LAG",Mañana,59,true,,STM,"Santa Marta, MAG",44,,384,Ramal industrial,9,11,5,3,7,Solar Turbines,Mars 100,16
gas_flows_10,2023-10-02,2,Surtigas,CE1728,BALLE,"Manaure, LAG",Madrugada,50,true,,SIN,"Sincelejo, SUC",19,,69,Ramal industrial,0,6,16,0,3,Caterpillar,Taurus 60,16
gas_flows_10,2023-10-03,3,Efigas,CE4289,JOBO,"Sahagún, COR",Noche,-4,false,,VDP,"Valledupar, CES",55,,557,regional sur,12,4,19,10,14,Solar Turbines,Centaur 40,14
gas_flows_10,2023-10-04,4,Gasnacer,CE1670,JOBO,"Sahagún, COR",Noche,56,true,,MAM,"Cartagena, BOL",35,,205,troncal norte,16,4,11,3,1,GE Oil & Gas,Centaur 40,9
gas_flows_10,2023-10-05,5,Gasnacer,CE0671,BALLE,"Manaure, LAG",Tarde,56,true,,BAQ,"Barranquilla, ATL",60,,452,ductos varios,1,8,6,5,21,Siemens,Mars 100,6
gas_flows_10,2023-10-06,6,Efigas,CE0982,JOBO,"Sahagún, COR",Tarde,42,true,,STM,"Santa Marta, MAG",33,,376,regional sur,0,4,32,8,2,GE Oil & Gas,Mars 100,0
gas_flows_10,2023-10-07,7,Gases del Caribe,CE8831,BALLE,"Manaure, LAG",Madrugada,25,true,,VDP,"Valledupar, CES",48,,331,RAMAL urbano,7,0,6,25,3,Solar Turbines,Mars 100,14
gas_flows_10,2023-10-08,1,Surtigas,CE3156,BALLE,"Manaure, LAG",Mañana,60,true,,VDP,"Valledupar, CES",116,,435,RAMAL urbano,24,12,23,0,21,GE Oil & Gas,Centaur 40,17
gas_flows_10,2023-10-09,2,Surtigas,CE4755,JOBO,"Sahagún, COR",Madrugada,11,true,,BAQ,"Barranquilla, ATL",52,,326,Regional Sabanas,7,0,16,16,6,GE Oil & Gas,Centaur 40,3
gas_flows_10,2023-10-10,3,Efigas,CE7106,BALLE,"Manaure, LAG",Mañana,25,true,,STM,"Santa Marta, MAG",28,,70,troncal norte,5,1,2,8,6,Siemens,C15,10
gas_flows_10,2023-10-11,4,Gases de la Guajira,CE4585,BALLE,"Manaure, LAG",Madrugada,-8,false,,CTG,"Cartagena, BOL",55,,319,troncal norte,17,2,9,7,9,Siemens,Centaur 40,12
gas_flows_10,2023-10-12,5,Gases de la Guajira,CE0946,BALLE,"Manaure, LAG",Noche,-15,false,,VDP,"Valledupar, CES",62,,88,regional sur,2,4,11,25,3,GE Oil & Gas,Mars 100,29
gas_flows_10,2023-10-13,6,Gasnacer,CE5562,JOBO,"Sahagún, COR",Madrugada,-4,false,,STM,"Santa Marta, MAG",27,,567,RAMAL urbano,0,8,15,1,2,GE Oil & Gas,Taurus 60,19
gas_flows_10,2023-10-14,7,Gases de la Guajira,CE7556,BALLE,"Manaure, LAG",Tarde,47,true,,VDP,"Valledupar, CES",74,,366,troncal norte,5,15,24,1,14,Caterpillar,Taurus 60,14
gas_flows_10,2023-10-15,1,Efigas,CE1,JOBO,"Sahagún, COR",Tarde,19,true,,MAM,"Cartagena, BOL",26,,174,troncal norte,2,6,3,13,3,Solar Turbines,Centaur 40,18
gas_flows_10,2023-10-16,2,Surtigas,CE3604,JOBO,"Sahagún, COR",Tarde,42,true,,MTR,"Montería, COR",22,,166,ductos varios,5,7,1,9,1,GE Oil & Gas,Mars 100,25
gas_flows_10,2023-10-17,3,Surtigas,CE8192,,"Sahagún, COR",Mañana,-4,false,,MTR,"Montería, COR",89,,248,regional sur,35,1,8,6,14,Solar Turbines,C15,17
gas_flows_10,2023-10-18,4,Gases del Caribe,CE1615,JOBO,"Sahagún, COR",Noche,55,true,,CTG,"Cartagena, BOL",7,,135,Troncal principal,0,6,0,1,1,Siemens,Taurus 60,11
gas_flows_10,2023-10-19,5,,CE1210,BALLE,"Manaure, LAG",Madrugada,36,true,,VDP,"Valledupar, CES",22,,627,Regional Sabanas,8,0,12,3,0,Siemens,Mars 100,1
gas_flows_10,2023-10-20,6,Gases del Caribe,CE5756,JOBO,"Sahagún, COR",Mañana,42,true,,BAQ,"Barranquilla, ATL",64,,350,regional sur,4,24,25,12,0,GE Oil & Gas,C15,17
gas_flows_10,2023-10-21,7,Gasnacer,CE5155,BALLE,"Manaure, LAG",Tarde,24,true,,BAQ,"Barranquilla, ATL",28,,393,Ramal industrial,3,3,4,13,2,Caterpillar,Mars 100,4
gas_flows_10,2023-10-22,1,Gases del Caribe,CE3764,JOBO,"Sahagún, COR",Mañana,54,true,,CTG,"Cartagena, BOL",30,,118,regional sur,0,2,0,36,0,Solar Turbines,Centaur 40,9
gas_flows_10,2023-10-23,2,Gasnacer,CE4805,JOBO,"Sahagún, COR",Noche,60,true,,RIO,"Riohacha, LAG",69,,564,Troncal principal,15,13,14,7,7,Solar Turbines,Centaur 40,9
gas_flows_10,2023-10-24,3,Gases del Caribe,CE2915,JOBO,"Sahagún, COR",Tarde,37,true,,SIN,"Sincelejo, SUC",19,,120,ductos varios,7,8,7,0,1,Siemens,Centaur 40,0
gas_flows_10,2023-10-25,4,Gases de la Guajira,CE9494,BALLE,"Manaure, LAG",Madrugada,10,true,,MAM,"Cartagena, BOL",47,,86,Regional Sabanas,13,10,1,7,19,Siemens,Taurus 60,21
gas_flows_10,2023-10-26,5,Gases del Caribe,CE4398,JOBO,"Sahagún, COR",Mañana,42,true,,RIO,"Riohacha, LAG",16,,585,regional sur,8,1,7,1,0,GE Oil & Gas,Mars 100,8
gas_flows_10,2023-10-27,6,Gasnacer,CE2090,BALLE,"Manaure, LAG",Mañana,0,false,,VDP,"Valledupar, CES",29,,608,RAMAL urbano,3,4,4,23,6,GE Oil & Gas,Mars 100,9
gas_flows_10,2023-10-28,7,Gases de la Guajira,CE6049,BALLE,"Manaure, LAG",Noche,37,true,,MAM,"Cartagena, BOL",77,,314,Troncal principal,10,31,24,1,7,Siemens,Taurus 60,22
gas_flows_10,2023-10-29,1,Surtigas,CE1501,JOBO,"Sahagún, COR",Noche,57,true,,CTG,"Cartagena, BOL",33,,440,Regional Sabanas,21,14,5,0,2,Siemens,C15,21
gas_flows_10,2023-10-30,2,Gasnacer,CE9209,JOBO,"Sahagún, COR",Tarde,1,true,,MTR,"Montería, COR",79,,607,ductos varios,17,17,9,23,0,Solar Turbines,Taurus 60,29
gas_flows_10,2023-10-31,3,,CE3550,JOBO,"Sahagún, COR",Noche,26,true,,SIN,"Sincelejo, SUC",41,,151,troncal norte,0,7,17,3,3,Solar Turbines,Centaur 40,2
gas_flows_11,2023-11-01,4,Surtigas,CE2628,BALLE,"Manaure, LAG",Tarde,8,true,,MTR,"Montería, COR",38,,206,troncal norte,24,8,0,0,2,Solar Turbines,Taurus 60,6
gas_flows_11,2023-11-02,5,Gases de la Guajira,CE2587,BALLE,"Manaure, LAG",Noche,32,true,,STM,"Santa Marta, MAG",62,,489,Regional Sabanas,9,31,2,23,1,Caterpillar,Taurus 60,3
gas_flows_11,2023-11-03,6,Gases del Caribe,CE3021,BALLE,"Manaure, LAG",Tarde,56,true,,MTR,"Montería, COR",43,,404,ductos varios,0,29,3,5,2,Siemens,Mars 100,19
gas_flows_11,2023-11-04,7,Surtigas,CE7873,BALLE,"Manaure, LAG",Tarde,40,true,,BAQ,"Barranquilla, ATL",55,,629,RAMAL urbano,9,5,16,8,17,GE Oil & Gas,C15,6
gas_flows_11,2023-11-05,1,Gases de la Guajira,CE3071,BALLE,"Manaure, LAG",Mañana,-1,false,,MTR,"Montería, COR",70,,310,troncal norte,0,10,0,3,35,Siemens,Centaur 40,14
gas_flows_11,2023-11-06,2,Efigas,CE3610,JOBO,"Sahagún, COR",Noche,59,true,,VDP,"Valledupar, CES",46,,246,regional sur,0,24,2,21,3,Solar Turbines,C15,5
gas_flows_11,2023-11-07,3,Efigas,CE8453,JOBO,"Sahagún, COR",Noche,50,true,,MTR,"Montería, COR",75,,634,RAMAL urbano,9,15,1,14,12,Siemens,C15,11
gas_flows_11,2023-11-08,4,Gases del Caribe,CE1,JOBO,"Sahagún, COR",Tarde,4,true,,CTG,"Cartagena, BOL",87,,388,ductos varios,10,10,10,29,12,Solar Turbines,Centaur 40,5
gas_flows_11,2023-11-09,5,Gasnacer,CE6021,BALLE,"Manaure, LAG",Mañana,39,true,,VDP,"Valledupar, CES",71,,615,Regional Sabanas,28,7,7,4,7,GE Oil & Gas,Taurus 60,26
gas_flows_11,2023-11-10,6,Gases del Caribe,CE8923,BALLE,"Manaure, LAG",Tarde,44,true,,MTR,"Montería, COR",42,,544,Regional Sabanas,1,1,17,12,4,GE Oil & Gas,Mars 100,12
gas_flows_11,2023-11-11,7,Gases de la Guajira,CE5652,BALLE,"Manaure, LAG",Tarde,49,true,,SIN,"Sincelejo, SUC",57,,74,Troncal principal,29,12,9,0,15,Siemens,C15,4
gas_flows_11,2023-11-12,1,Gasnacer,CE1,BALLE,"Manaure, LAG",Tarde,23,true,,VDP,"Valledupar, CES",72,,649,troncal norte,19,24,4,9,7,Siemens,Mars 100,17
gas_flows_11,2023-11-13,2,Gases de la Guajira,CE4833,BALLE,"Manaure, LAG",Noche,12,true,,BAQ,"Barranquilla, ATL",37,,224,Ramal industrial,0,17,11,9,7,Caterpillar,Taurus 60,21
gas_flows_11,2023-11-14,3,Gases del Caribe,CE6053,BALLE,"Manaure, LAG",Tarde,55,true,,RIO,"Riohacha, LAG",88,,357,Regional Sabanas,30,28,11,11,19,Siemens,Centaur 40,1
gas_flows_11,2023-11-15,4,Gases de la Guajira,CE0385,BALLE,"Manaure, LAG",Tarde,53,true,,MTR,"Montería, COR",52,,170,Ramal industrial,22,8,1,27,3,Solar Turbines,Centaur 40,22
gas_flows_11,2023-11-16,5,Efigas,CE1336,BALLE,"Manaure, LAG",Madrugada,17,true,,SIN,"Sincelejo, SUC",44,,489,Troncal principal,18,2,2,10,0,Solar Turbines,Centaur 40,2
gas_flows_11,2023-11-17,6,Surtigas,CE4420,BALLE,"Manaure, LAG",Madrugada,58,true,,BAQ,"Barranquilla, ATL",36,,408,troncal norte,9,4,5,15,16,Siemens,Mars 100,23
gas_flows_11,2023-11-18,7,Gases de la Guajira,CE4180,BALLE,"Manaure, LAG",Tarde,15,true,,MTR,"Montería, COR",82,,228,ductos varios,27,36,5,2,24,Solar Turbines,Mars 100,10
gas_flows_11,2023-11-19,1,Surtigas,CE0986,JOBO,"Sahagún, COR",Noche,16,true,,CTG,"Cartagena, BOL",38,,601,Troncal principal,3,5,22,0,1,GE Oil & Gas,Mars 100,25
gas_flows_11,2023-11-20,2,Gasnacer,CE4252,JOBO,"Sahagún, COR",Tarde,50,true,,RIO,"Riohacha, LAG",37,,319,troncal norte,0,9,4,12,15,Siemens,Mars 100,27
gas_flows_11,2023-11-21,3,Gasnacer,CE6619,BALLE,"Manaure, LAG",Madrugada,44,true,,MAM,"Cartagena, BOL",44,,392,Troncal principal,7,12,3,5,9,Siemens,Centaur 40,27
gas_flows_11,2023-11-22,4,Gases del Caribe,CE0006,JOBO,"Sahagún, COR",Mañana,57,true,,MAM,"Cartagena, BOL",21,,608,ductos varios,4,1,5,10,5,GE Oil & Gas,Mars 100,4
gas_flows_11,2023-11-23,5,Efigas,CE1593,JOBO,"Sahagún, COR",Madrugada,12,true,,CTG,"Cartagena, BOL",121,,134,ductos varios,37,27,2,20,5,Caterpillar,Mars 100,18
gas_flows_11,2023-11-24,6,Gasnacer,CE4946,JOBO,"Sahagún, COR",Noche,29,true,,BAQ,"Barranquilla, ATL",109,,426,RAMAL urbano,12,26,22,6,11,Caterpillar,Taurus 60,20
gas_flows_11,2023-11-25,7,Surtigas,CE6026,BALLE,"Manaure, LAG",Noche,0,false,,CTG,"Cartagena, BOL",57,,503,troncal norte,32,4,2,0,1,Caterpillar,C15,2
gas_flows_11,2023-11-26,1,Gases de la Guajira,CE8997,BALLE,"Manaure, LAG",Noche,-3,false,,VDP,"Valledupar, CES",22,,364,regional sur,7,0,11,0,8,Solar Turbines,C15,9
gas_flows_11,2023-11-27,2,Gases de la Guajira,CE9198,JOBO,"Sahagún, COR",Mañana,-1,false,,SIN,"Sincelejo, SUC",7,,380,Ramal industrial,0,1,1,0,8,Solar Turbines,Centaur 40,8
gas_flows_11,2023-11-28,3,Gases del Caribe,CE9842,BALLE,"Manaure, LAG",Madrugada,25,true,,STM,"Santa Marta, MAG",54,,68,Troncal principal,13,1,20,18,0,GE Oil & Gas,Taurus 60,25
gas_flows_11,2023-11-29,4,Gases de la Guajira,CE3211,JOBO,"Sahagún, COR",Mañana,-1,false,,CTG,"Cartagena, BOL",31,,485,Regional Sabanas,0,3,0,30,1,Solar Turbines,Taurus 60,7
gas_flows_11,2023-11-30,5,Gases de la Guajira,CE1647,BALLE,"Manaure, LAG",Mañana,28,true,,SIN,"Sincelejo, SUC",67,,434,Ramal industrial,4,20,0,17,4,Siemens,Taurus 60,22
gas_flows_12,2023-12-01,6,Gases del Caribe,CE6940,BALLE,"Manaure, LAG",Madrugada,5,true,,STM,"Santa Marta, MAG",57,,351,Ramal industrial,1,25,24,11,4,Siemens,Mars 100,23
gas_flows_12,2023-12-02,7,Efigas,CE5330,BALLE,"Manaure, LAG",Mañana,40,true,,CTG,"Cartagena, BOL",108,,594,regional sur,4,17,32,20,16,Siemens,Centaur 40,27
gas_flows_12,2023-12-03,1,Efigas,CE0016,JOBO,"Sahagún, COR",Madrugada,63,true,,RIO,"Riohacha, LAG",15,,346,Regional Sabanas,9,0,0,1,1,GE Oil & Gas,Mars 100,6
gas_flows_12,2023-12-04,2,Surtigas,CE5987,BALLE,"Manaure, LAG",Madrugada,60,true,,RIO,"Riohacha, LAG",15,,546,Troncal principal,7,1,10,1,0,Caterpillar,Mars 100,29
gas_flows_12,2023-12-05,3,Gasnacer,CE5666,JOBO,"Sahagún, COR",Noche,28,true,,MAM,"Cartagena, BOL",65,,316,Ramal industrial,0,28,9,0,13,Siemens,Taurus 60,17
gas_flows_12,2023-12-06,4,Efigas,CE5720,JOBO,"Sahagún, COR",Tarde,-10,false,,STM,"Santa Marta, MAG",81,,201,RAMAL urbano,10,11,12,2,34,Solar Turbines,Taurus 60,9
gas_flows_12,2023-12-07,5,Gases del Caribe,CE4267,JOBO,"Sahagún, COR",Madrugada,58,true,,SIN,"Sincelejo, SUC",68,,96,ductos varios,15,9,16,8,2,Solar Turbines,Centaur 40,7
gas_flows_12,2023-12-08,6,Surtigas,CE4864,BALLE,"Manaure, LAG",Tarde,57,true,,SIN,"Sincelejo, SUC",60,,260,Troncal principal,17,14,0,6,4,Solar Turbines,Centaur 40,26
gas_flows_12,2023-12-09,7,Gases de la Guajira,CE2847,JOBO,"Sahagún, COR",Mañana,-1,false,,CTG,"Cartagena, BOL",47,,372,ductos varios,6,3,9,6,34,Solar Turbines,Mars 100,27
gas_flows_12,2023-12-10,1,Gasnacer,CE0229,JOBO,"Sahagún, COR",Madrugada,26,true,,STM,"Santa Marta, MAG",88,,356,Troncal principal,23,1,2,39,1,Siemens,C15,6
gas_flows_12,2023-12-11,2,,CE8755,JOBO,"Sahagún, COR",Mañana,-8,false,,RIO,"Riohacha, LAG",88,,156,Regional Sabanas,9,16,29,5,10,Siemens,Mars 100,10
gas_flows_12,2023-12-12,3,Efigas,CE1978,JOBO,"Sahagún, COR",Tarde,8,true,,MAM,"Cartagena, BOL",11,,521,Ramal industrial,5,2,0,4,3,Siemens,Taurus 60,28
gas_flows_12,2023-12-13,4,Efigas,CE4862,JOBO,"Sahagún, COR",Noche,20,true,,BAQ,"Barranquilla, ATL",39,,233,Troncal principal,10,8,18,9,5,Caterpillar,Taurus 60,20
gas_flows_12,2023-12-14,5,Gasnacer,CE12345678,JOBO,"Sahagún, COR",Noche,4,true,,RIO,"Riohacha, LAG",54,,273,ductos varios,9,14,3,5,8,Caterpillar,Taurus 60,10
gas_flows_12,2023-12-15,6,Gasnacer,CE1713,JOBO,"Sahagún, COR",Madrugada,45,true,,MAM,"Cartagena, BOL",34,,434,regional sur,10,2,14,4,4,GE Oil & Gas,C15,14
gas_flows_12,2023-12-16,7,Gasnacer,CE3990,JOBO,"Sahagún, COR",Noche,21,true,,MAM,"Cartagena, BOL",55,,403,Troncal principal,38,0,6,0,3,Siemens,Mars 100,19
gas_flows_12,2023-12-17,1,Surtigas,CE2887,BALLE,"Manaure, LAG",Noche,62,true,,MAM,"Cartagena, BOL",89,,514,Ramal industrial,0,23,8,12,22,Solar Turbines,Centaur 40,24
gas_flows_12,2023-12-18,2,Surtigas,CE5147,JOBO,"Sahagún, COR",Madrugada,48,true,,STM,"Santa Marta, MAG",55,,114,troncal norte,20,0,3,15,11,Caterpillar,Taurus 60,2
gas_flows_12,2023-12-19,3,Gases de la Guajira,CE5268,JOBO,"Sahagún, COR",Madrugada,58,true,,RIO,"Riohacha, LAG",30,,145,ductos varios,10,0,5,11,10,GE Oil & Gas,Mars 100,29
gas_flows_12,2023-12-20,4,Gases del Caribe,CE8882,JOBO,"Sahagún, COR",Mañana,19,true,,RIO,"Riohacha, LAG",53,,349,RAMAL urbano,24,3,20,4,3,Siemens,Taurus 60,29
gas_flows_12,2023-12-21,5,Gases del Caribe,CE9898,JOBO,"Sahagún, COR",Noche,56,true,,VDP,"Valledupar, CES",48,,300,ductos varios,17,7,3,15,8,Caterpillar,C15,5
gas_flows_12,2023-12-22,6,Gases del Caribe,CE4762,JOBO,"Sahagún, COR",Tarde,18,true,,MTR,"Montería, COR",101,,194,Troncal principal,2,5,35,3,25,Solar Turbines,Centaur 40,1
gas_flows_12,2023-12-23,7,Gases de la Guajira,CE4454,BALLE,"Manaure, LAG",Madrugada,43,true,,RIO,"Riohacha, LAG",108,,338,regional sur,12,24,0,13,26,GE Oil & Gas,C15,9
gas_flows_12,2023-12-24,1,Efigas,CE8894,BALLE,"Manaure, LAG",Madrugada,52,true,,MAM,"Cartagena, BOL",102,,285,Troncal principal,16,0,19,21,16,GE Oil & Gas,Mars 100,14
gas_flows_12,2023-12-25,2,,CE2351,BALLE,"Manaure, LAG",Madrugada,16,true,,SIN,"Sincelejo, SUC",25,,112,ductos varios,3,9,6,11,5,Siemens,Centaur 40,13
gas_flows_12,2023-12-26,3,Surtigas,CE0141,JOBO,"Sahagún, COR",Mañana,48,true,,CTG,"Cartagena, BOL",19,,341,Troncal principal,10,0,0,4,1,Solar Turbines,C15,5
gas_flows_12,2023-12-27,4,Gasnacer,CE4292,BALLE,"Manaure, LAG",Noche,-7,false,,RIO,"Riohacha, LAG",41,,649,ductos varios,29,0,20,0,3,GE Oil & Gas,Mars 100,7
gas_flows_12,2023-12-28,5,Efigas,CE1883,JOBO,"Sahagún, COR",Tarde,6,true,,MAM,"Cartagena, BOL",63,,204,troncal norte,4,0,16,28,0,GE Oil & Gas,Taurus 60,6
gas_flows_12,2023-12-29,6,Surtigas,CE2827,BALLE,"Manaure, LAG",Noche,54,true,,SIN,"Sincelejo, SUC",28,,387,Troncal principal,17,5,4,2,6,GE Oil & Gas,Taurus 60,8
gas_flows_12,2023-12-30,7,Gasnacer,CE1590,JOBO,"Sahagún, COR",Madrugada,-2,false,,MAM,"Cartagena, BOL",8,,350,ductos varios,0,0,3,2,6,Siemens,C15,20
gas_flows_12,2023-12-31,1,Efigas,CE3732,JOBO,"Sahagún, COR",Mañana,30,true,,VDP,"Valledupar, CES",45,,405,Ramal industrial,0,9,21,30,3,Siemens,Centaur 40,14
gas_flows_1,2023-01-01,1,Gases de la Guajira,CE3195,BALLE,"Manaure, LAG",Tarde,57,true,,RIO,"Riohacha, LAG",62,,648,regional sur,5,31,4,2,3,Siemens,Mars 100,2
gas_flows_1,2023-01-02,2,Gases de la Guajira,CE6160,JOBO,"Sahagún, COR",Noche,63,true,,MAM,"Cartagena, BOL",26,,281,troncal norte,18,6,3,8,0,Siemens,Taurus 60,24
gas_flows_1,2023-01-03,3,Gases de la Guajira,CE1832,JOBO,"Sahagún, COR",Madrugada,9,true,,STM,"Santa Marta, MAG",43,,658,Troncal principal,13,2,3,11,0,Caterpillar,Taurus 60,6
gas_flows_1,2023-01-04,4,Surtigas,CE5339,BALLE,"Manaure, LAG",Mañana,53,true,,RIO,"Riohacha, LAG",58,,538,troncal norte,0,27,7,13,2,Solar Turbines,Mars 100,3
